"","Equil.pop","Equil.pop.sd","Equil.pop.se","Equil.harvest","Equil.harvest.sd","Equil.harvest.se","speed","harvest","thresh","steps.harv","steps.move"
"1",7.6170761022839,1.33353228861758,0.0938270044089898,NA,NA,NA,0,0,NA,101,301
"2",7.61607451247594,1.33550022825194,0.0939654681584812,NA,NA,NA,0,0.02,NA,101,301
"3",7.61507292266798,1.33754064997222,0.0941090317297412,NA,NA,NA,0,0.04,NA,101,301
"4",7.61407133286002,1.33965322258672,0.0942576718202037,NA,NA,NA,0,0.06,NA,101,301
"5",7.61306974305205,1.34183760531504,0.0944113644526438,NA,NA,NA,0,0.08,NA,101,301
"6",7.61206815324409,1.34409344804593,0.0945700849933189,NA,NA,NA,0,0.1,NA,101,301
"7",7.61106656343613,1.3464203915992,0.0947338081703998,NA,NA,NA,0,0.12,NA,101,301
"8",7.61006497362817,1.34881806799141,0.0949025080926609,NA,NA,NA,0,0.14,NA,101,301
"9",7.61078030220402,1.33365929576837,0.0938359406009358,NA,NA,NA,0.02,0,NA,101,311
"10",6.56227306464975,1.18201914693567,0.0831665769608133,NA,NA,NA,0.02,0.02,NA,101,561
"11",4.11738165256466,0.740018293098495,0.0520675054079603,NA,NA,NA,0.02,0.04,NA,101,600
"12",2.68266003114089,0.485858651299326,0.0341848954140177,NA,NA,NA,0.02,0.06,NA,101,601
"13",1.60856939023961,0.293449870396199,0.0206470608312188,NA,NA,NA,0.02,0.08,NA,101,601
"14",0.873238097997172,0.16007872634957,0.0112630998823109,NA,NA,NA,0.02,0.1,NA,101,601
"15",0.81542577068934,0.156337027792274,0.0109998348905075,NA,NA,NA,0.02,0.12,NA,101,589
"16",0.553177419172666,0.12486900766217,0.0087857527204011,NA,NA,NA,0.02,0.14,NA,101,558
"17",7.56817510474541,1.3289422725767,0.0935040520073257,NA,NA,NA,0.04,0,NA,101,341
"18",5.80247538098153,1.00189328095745,0.0704929652563435,NA,NA,NA,0.04,0.02,NA,101,646
"19",4.16943171567967,0.717747402843324,0.0505005310377107,NA,NA,NA,0.04,0.04,NA,101,649
"20",2.7625130388585,0.482951512539694,0.033980349844671,NA,NA,NA,0.04,0.06,NA,101,653
"21",3.45123579532373,0.676426578021409,0.0475932079486176,NA,NA,NA,0.04,0.08,NA,101,408
"22",1.93423547404637,0.400509345781601,0.028179739233347,NA,NA,NA,0.04,0.1,NA,101,411
"23",0.206276286591622,0.0381069119515767,0.00268119296863828,NA,NA,NA,0.04,0.12,NA,101,662
"24",0.0860409186868693,0.0198237909833859,0.00139479706631568,NA,NA,NA,0.04,0.14,NA,101,416
"25",7.48611642614343,1.31764426603556,0.0927091270410566,NA,NA,NA,0.06,0,NA,101,356
"26",6.23866070127449,1.09898887964939,0.0773245877407205,NA,NA,NA,0.06,0.02,NA,101,601
"27",5.10361759404582,0.89928335899917,0.0632733563408626,NA,NA,NA,0.06,0.04,NA,101,601
"28",3.73697406155594,0.63847770649683,0.0449231346656197,NA,NA,NA,0.06,0.06,NA,101,444
"29",3.07340205246303,0.541311079471489,0.0380865146451443,NA,NA,NA,0.06,0.08,NA,101,601
"30",2.08045505662008,0.366464227259184,0.0257843330531045,NA,NA,NA,0.06,0.1,NA,101,601
"31",0.988866401431859,0.174418887011191,0.0122720700655664,NA,NA,NA,0.06,0.12,NA,101,601
"32",0.0754006261225981,0.0107552873838888,0.000756739379617284,NA,NA,NA,0.06,0.14,NA,101,449
"33",7.36519651274164,1.29979830147189,0.0914534893560228,NA,NA,NA,0.08,0,NA,101,366
"34",6.35545219840852,1.14789285902696,0.0807654597224802,NA,NA,NA,0.08,0.02,NA,101,619
"35",5.31548880041255,0.991622474196761,0.0697703138144218,NA,NA,NA,0.08,0.04,NA,101,620
"36",4.1076247641465,0.788340688446093,0.0554674572801659,NA,NA,NA,0.08,0.06,NA,101,620
"37",2.97169994969212,0.595821908440572,0.0419218831875303,NA,NA,NA,0.08,0.08,NA,101,621
"38",1.82715288626501,0.384672781830219,0.0270654824820313,NA,NA,NA,0.08,0.1,NA,101,622
"39",0.629287820218848,0.134065479385045,0.00943281421284069,NA,NA,NA,0.08,0.12,NA,101,621
"40",0.0474519263186464,0.00612002290991168,0.000430603309310699,NA,NA,NA,0.08,0.14,NA,101,432
"41",7.2059148414806,1.2754118337403,0.0897376634739634,NA,NA,NA,0.1,0,NA,101,374
"42",5.82989239877062,1.00092692164832,0.070424972452621,NA,NA,NA,0.1,0.02,NA,101,601
"43",4.5683921334174,0.759145260677012,0.0534132741505983,NA,NA,NA,0.1,0.04,NA,101,601
"44",3.41413179983429,0.547837232993056,0.0385456932045751,NA,NA,NA,0.1,0.06,NA,101,601
"45",2.35473681260335,0.363990568350393,0.025610287019632,NA,NA,NA,0.1,0.08,NA,101,601
