"","Equil.pop","Equil.pop.sd","Equil.pop.se","Equil.harvest","Equil.harvest.sd","Equil.harvest.se","speed","harvest","thresh","steps.harv","steps.move"
"1",0,0,0,0,0,0,0,1,0,101,301
"2",253.084943614847,0,0,6.06070846783463,0,0,0,1,0.909172109373527,101,301
"3",503.072445333892,0,0,10.6185433701171,0,0,0,1,1.81834421874705,101,301
"4",749.794906892235,0,0,13.7162431064734,0,0,0,1,2.72751632812058,101,301
"5",993.034023396893,0,0,15.4003104845942,0,0,0,1,3.63668843749411,101,301
"6",1232.46845353835,0,0,15.7228255232789,0,0,0,1,4.54586054686763,101,301
"7",1467.7025638745,0,0,14.7428681784709,0,0,0,1,5.45503265624116,101,301
"8",1698.0822388825,0,0,12.5320633762004,0,0,0,1,6.36420476561469,101,301
"9",1922.52138736364,0,0,9.18352174358066,0,0,0,1,7.27337687498822,101,301
"10",2138.5940415506,0,0,4.84404828064971,0,0,0,1,8.18254898436174,101,301
"11",2333.14720073616,1.70571196464708e-06,9.84793261948958e-08,0.00322763929941144,2.15393335325619e-08,1.24357400131897e-09,0,1,9.09272109373527,101,301
"12",0,0,0,0,0,0,0.02,1,0,101,301
"13",253.05933409681,6.11788004605021e-06,3.53215969145693e-07,6.05617051248655,2.43761355210857e-05,1.40735684049017e-06,0.02,1,0.909172109373527,101,301
"14",503.009442289828,2.39073189354074e-06,1.38028970229597e-07,10.6095633753861,7.4856688901109e-06,4.32185294876994e-07,0.02,1,1.81834421874705,101,302
"15",749.683099997344,9.30495065097982e-06,5.37221576313938e-07,13.7029374187411,2.04195794116567e-05,1.17892496700589e-06,0.02,1,2.72751632812058,101,302
"16",992.862085579856,3.01420856157181e-05,1.74025412441716e-06,15.3828168743149,4.62661725346873e-05,2.67117871672754e-06,0.02,1,3.63668843749411,101,302
"17",1232.22442660371,7.34624165152128e-05,4.24135459503785e-06,15.7013104847005,8.65941273776771e-05,4.99951427517426e-06,0.02,1,4.54586054686763,101,302
"18",1467.3752972259,0.000171643412306004,9.90983702994973e-06,14.7175465570978,0.000151962652926653,8.77356785739727e-06,0.02,1,5.45503265624116,101,302
"19",1697.66178726639,0.000350272994798619,2.02230207836839e-05,12.5031990672789,0.000240594917404627,1.38907540329217e-05,0.02,1,6.36420476561469,101,302
"20",1921.98084687282,0.000367825918150772,2.12364392859269e-05,9.15168339042965,0.000178934497508907,1.03307880304078e-05,0.02,1,7.27337687498822,101,303
"21",2137.92492225704,0.00127317487067417,7.35067854309198e-05,4.81004555274319,0.0003769381296652,2.17625330630037e-05,0.02,1,8.18254898436174,101,303
"22",2331.78471493447,0.0975044633305093,0.00562942281510595,0,0,0,0.02,1,9.09272109373527,101,310
"23",0,0,0,0,0,0,0.04,1,0,101,301
"24",252.927450833096,6.6837138090711e-06,3.85884396685362e-07,6.02026344923421,2.23460492965813e-05,1.29014975767059e-06,0.04,1,0.909172109373527,101,302
"25",502.721701843995,2.49885198557604e-05,1.44271286653736e-06,10.5385215977459,7.00217578587345e-05,4.04270807488711e-06,0.04,1,1.81834421874705,101,302
"26",749.208349942241,1.27987338774388e-05,7.3893524494257e-07,13.5976322981015,2.65181464478966e-05,1.5310258990103e-06,0.04,1,2.72751632812058,101,303
"27",992.162613127273,5.49577828280716e-05,3.17298907098521e-06,15.2443338832483,8.19081544801545e-05,4.72896950379427e-06,0.04,1,3.63668843749411,101,303
"28",1231.27822088059,0.000154616845281308,8.92680772444136e-06,15.5309117893211,0.000179762182024557,1.03785744181993e-05,0.04,1,4.54586054686763,101,303
"29",1466.13204221295,0.000123375926052633,7.12311241180069e-06,14.5169023443616,0.000108833309667519,6.283494063334e-06,0.04,1,5.45503265624116,101,304
"30",1696.07489506128,0.000407183279366772,2.35087375951921e-05,12.2745631347202,0.000267182366952911,1.54257811482984e-05,0.04,1,6.36420476561469,101,304
"31",1919.9582525965,0.000598610869004538,3.45608146359606e-05,8.89877784776391,0.000278820637385612,1.60977170050206e-05,0.04,1,7.27337687498822,101,305
"32",2135.279971876,0.0016671506451947,9.62529873782818e-05,4.54028187447024,0.000491667567516268,2.83864402457326e-05,0.04,1,8.18254898436174,101,306
"33",2318.21946718548,0.100212008159419,0.00578574298868733,0,0,0,0.04,1,9.09272109373527,101,341
"34",0,0,0,0,0,0,0.06,1,0,101,301
