"","Equil.pop","Equil.sd","speed","harvest","thresh"
"142",3.73955652757324e-106,2.61344476857327e-105,0.12,0.15,NA
"143",2.09942461531051e-126,1.57507036030186e-125,0.12,0.16,NA
"144",7.13355106404432e-147,5.65094930867304e-146,0.12,0.17,NA
"145",1.44883940948202e-167,0,0.12,0.18,NA
"146",1.73669574090655e-188,0,0.12,0.19,NA
"147",1.21274562946159e-209,0,0.12,0.2,NA
"148",2069.78442368789,0,0.14,0,NA
"149",1856.90150447593,47.9238355785678,0.14,0.01,NA
"150",1641.33948317009,86.8168266090801,0.14,0.02,NA
"151",1423.051730766,115.471846842624,0.14,0.03,NA
"152",1201.99090473079,132.696357633496,0.14,0.04,NA
"153",978.107992674349,137.368065221671,0.14,0.05,NA
"154",751.350950297334,128.497201369787,0.14,0.06,NA
"155",521.662973828216,105.289680316837,0.14,0.07,NA
"156",288.980951353879,67.2037652269599,0.14,0.08,NA
"157",53.2363899776839,13.9926593672488,0.14,0.09,NA
"158",2.57673765184595e-14,5.93654315351373e-14,0.14,0.1,NA
"159",1.47841680123737e-33,5.55066568938214e-33,0.14,0.11,NA
"160",5.44520068732157e-53,2.63489676508463e-52,0.14,0.12,NA
"161",1.27283028507958e-72,7.30264833427477e-72,0.14,0.13,NA
"162",1.86658876377027e-92,1.21297902609912e-91,0.14,0.14,NA
"163",1.69727665556459e-112,1.21265429123826e-111,0.14,0.15,NA
"164",9.45583936227417e-133,7.27397734777165e-132,0.14,0.16,NA
"165",3.18868302409195e-153,2.60085147197412e-152,0.14,0.17,NA
"166",6.42830787106094e-174,0,0.14,0.18,NA
"167",7.64964790789536e-195,0,0.14,0.19,NA
"168",5.30383864299783e-216,0,0.14,0.2,NA
"169",1985.34364178002,0,0.16,0,NA
"170",1771.42279994992,40.5346311052879,0.16,0.01,NA
"171",1554.91193392739,72.610547268032,0.16,0.02,NA
"172",1335.76878087037,95.3118394905382,0.16,0.03,NA
"173",1113.94777583148,107.752743410959,0.16,0.04,NA
"174",889.398720767647,109.111553407697,0.16,0.05,NA
"175",662.065373027324,98.6663087460826,0.16,0.06,NA
"176",431.884084011582,75.8293802054711,0.16,0.07,NA
"177",198.782640762355,40.1776399343258,0.16,0.08,NA
"178",0.0154777868471005,0.0107179082250702,0.16,0.09,NA
"179",1.54913995623239e-21,4.44700449365066e-21,0.16,0.1,NA
"180",9.03161651153398e-41,3.71033237891344e-40,0.16,0.11,NA
"181",3.37691695288118e-60,1.7208356781942e-59,0.16,0.12,NA
"182",8.00796444014237e-80,4.75667322712587e-79,0.16,0.13,NA
"183",1.19086436763134e-99,7.94944440407718e-99,0.16,0.14,NA
"184",1.09784453380903e-119,8.03460494032453e-119,0.16,0.15,NA
"185",6.2008773784696e-140,4.88644806811624e-139,0.16,0.16,NA
"186",2.12020698041268e-160,1.7745788121929e-159,0.16,0.17,NA
"187",4.33478241999062e-181,0,0.16,0.18,NA
"188",5.2327659085765e-202,0,0.16,0.19,NA
"189",3.68153058218525e-223,0,0.16,0.2,NA
"190",1889.53506051906,0,0.18,0,NA
"191",1674.92058565101,34.3519140298773,0.18,0.01,NA
"192",1457.65803202171,60.8016609935681,0.18,0.02,NA
"193",1237.69491261007,78.6356183721482,0.18,0.03,NA
"194",1014.97566284768,87.1717404117173,0.18,0.04,NA
"195",789.440928045119,85.7807254647729,0.18,0.05,NA
"196",561.026782090463,73.9074399843084,0.18,0.06,NA
"197",329.663745348055,51.0910988591813,0.18,0.07,NA
"198",95.2758676292158,16.9826635737363,0.18,0.08,NA
"199",8.37336648891748e-11,1.57933461967559e-10,0.18,0.09,NA
