"","Equil.pop","Equil.sd","speed","harvest","thresh"
"66",1324.8252665858,0.75618468369801,0.06,0.02,NA
"67",825.541358163516,0.713594290116264,0.06,0.03,NA
"68",315.160524376788,0.366281351855397,0.06,0.04,NA
"69",3.09897996665618e-21,7.17555577025461e-21,0.06,0.05,NA
"70",3.13712695400014e-78,1.46178893348682e-77,0.06,0.06,NA
"71",3.51761743924301e-136,2.17776575737283e-135,0.06,0.07,NA
"72",4.24591446140299e-195,0,0.06,0.08,NA
"73",5.10976328860349e-255,0,0.06,0.09,NA
"74",5.64657127736987e-316,0,0.06,0.1,NA
"75",1.12646967251804e-320,0,0.06,0.11,NA
"76",5.05429155695595e-321,0,0.06,0.12,NA
"77",4.75291151299279e-321,0,0.06,0.13,NA
"78",3.93276254089632e-321,0,0.06,0.14,NA
"79",3.89323728922902e-321,0,0.06,0.15,NA
"80",3.89323728922902e-321,0,0.06,0.16,NA
"81",3.89323728922902e-321,0,0.06,0.17,NA
"82",3.89323728922902e-321,0,0.06,0.18,NA
"83",3.89323728922902e-321,0,0.06,0.19,NA
"84",3.89323728922902e-321,0,0.06,0.2,NA
"85",2253.88421573119,0,0.08,0,NA
"86",1775.73610333526,0.260640757806523,0.08,0.01,NA
"87",1287.30148390039,0.379334049006545,0.08,0.02,NA
"88",788.187966834349,0.349529906225969,0.08,0.03,NA
"89",277.981431695754,0.164813176672766,0.08,0.04,NA
"90",2.97856026989952e-24,7.58941027569675e-24,0.08,0.05,NA
"91",3.95675793356887e-81,1.89012881010841e-80,0.08,0.06,NA
"92",5.31059391293825e-139,3.33406392741809e-138,0.08,0.07,NA
"93",7.61083324537457e-198,0,0.08,0.08,NA
"94",1.08758150862202e-257,0,0.08,0.09,NA
"95",1.44125371745288e-318,0,0.08,0.1,NA
"96",1.12745780380972e-320,0,0.08,0.11,NA
"97",5.05923221341436e-321,0,0.08,0.12,NA
"98",4.69362363549184e-321,0,0.08,0.13,NA
"99",3.88829663277061e-321,0,0.08,0.14,NA
"100",3.88829663277061e-321,0,0.08,0.15,NA
"101",3.88829663277061e-321,0,0.08,0.16,NA
"102",3.88829663277061e-321,0,0.08,0.17,NA
"103",3.88829663277061e-321,0,0.08,0.18,NA
"104",3.88829663277061e-321,0,0.08,0.19,NA
"105",3.88829663277061e-321,0,0.08,0.2,NA
"106",2204.17655288728,0,0.1,0,NA
"107",1724.44192380568,0.256504587552215,0.1,0.01,NA
"108",1234.35987951621,0.373394060115679,0.1,0.02,NA
"109",733.534408793111,0.337866667655079,0.1,0.03,NA
"110",221.547499177677,0.137760561917893,0.1,0.04,NA
"111",5.62895407984826e-29,1.61871246720223e-28,0.1,0.05,NA
"112",7.2539843360165e-86,3.59939880184899e-85,0.1,0.06,NA
"113",8.38925627734103e-144,5.3875093537014e-143,0.1,0.07,NA
"114",1.01128156497492e-202,0,0.1,0.08,NA
"115",1.1988605508309e-262,0,0.1,0.09,NA
"116",1.15611361126852e-320,0,0.1,0.1,NA
"117",1.11708242524706e-320,0,0.1,0.11,NA
"118",5.05429155695595e-321,0,0.1,0.12,NA
"119",4.72820823070073e-321,0,0.1,0.13,NA
"120",3.93276254089632e-321,0,0.1,0.14,NA
"121",3.89323728922902e-321,0,0.1,0.15,NA
"122",3.89323728922902e-321,0,0.1,0.16,NA
"123",3.89323728922902e-321,0,0.1,0.17,NA
"124",3.89323728922902e-321,0,0.1,0.18,NA
"125",3.89323728922902e-321,0,0.1,0.19,NA
"126",3.89323728922902e-321,0,0.1,0.2,NA
"127",2142.76587702249,0,0.12,0,NA
"128",1661.92128487993,0.208789208367535,0.12,0.01,NA
"129",1170.68560743063,0.297913690755142,0.12,0.02,NA
"130",668.659763463621,0.258420033167901,0.12,0.03,NA
"131",155.422308858392,0.081049550850182,0.12,0.04,NA
"132",2.14857836864339e-34,6.90116001302004e-34,0.12,0.05,NA
"133",3.10038506552869e-91,1.60117449106964e-90,0.12,0.06,NA
"134",3.65058406047321e-149,2.4020228286761e-148,0.12,0.07,NA
"135",4.39824210751392e-208,0,0.12,0.08,NA
"136",5.16865726098351e-268,0,0.12,0.09,NA
"137",1.15611361126852e-320,0,0.12,0.1,NA
"138",1.10868330926776e-320,0,0.12,0.11,NA
"139",5.05429155695595e-321,0,0.12,0.12,NA
"140",4.77761479528485e-321,0,0.12,0.13,NA
"141",3.93276254089632e-321,0,0.12,0.14,NA
"142",3.89323728922902e-321,0,0.12,0.15,NA
"143",3.89323728922902e-321,0,0.12,0.16,NA
"144",3.89323728922902e-321,0,0.12,0.17,NA
"145",3.89323728922902e-321,0,0.12,0.18,NA
"146",3.89323728922902e-321,0,0.12,0.19,NA
"147",3.89323728922902e-321,0,0.12,0.2,NA
"148",2069.78442368789,0,0.14,0,NA
"149",1587.56848912487,0.228303865153582,0.14,0.01,NA
"150",1094.90723294011,0.320047019646228,0.14,0.02,NA
"151",591.397980941347,0.263399319775025,0.14,0.03,NA
"152",76.6153892345693,0.0461914165147104,0.14,0.04,NA
"153",8.32643567102336e-41,2.97263960193625e-40,0.14,0.05,NA
"154",1.32755409803236e-97,7.16161964843481e-97,0.14,0.06,NA
"155",1.59185062986367e-155,1.07642260072456e-154,0.14,0.07,NA
"156",1.91723610302129e-214,0,0.14,0.08,NA
"157",2.23323964316249e-274,0,0.14,0.09,NA
"158",1.15611361126852e-320,0,0.14,0.1,NA
"159",1.10374265280934e-320,0,0.14,0.11,NA
"160",5.05429155695595e-321,0,0.14,0.12,NA
"161",4.80231807757692e-321,0,0.14,0.13,NA
"162",3.93276254089632e-321,0,0.14,0.14,NA
"163",3.89323728922902e-321,0,0.14,0.15,NA
"164",3.89323728922902e-321,0,0.14,0.16,NA
"165",3.89323728922902e-321,0,0.14,0.17,NA
"166",3.89323728922902e-321,0,0.14,0.18,NA
"167",3.89323728922902e-321,0,0.14,0.19,NA
"168",3.89323728922902e-321,0,0.14,0.2,NA
"169",1985.34364178002,0,0.16,0,NA
"170",1501.49570683684,0.189720285989055,0.16,0.01,NA
"171",1007.13819032862,0.259674754040394,0.16,0.02,NA
"172",501.864328060131,0.198006461631883,0.16,0.03,NA
"173",0.652180501827104,0.176225949087666,0.16,0.04,NA
"174",3.49011757454027e-48,1.37619175343952e-47,0.16,0.05,NA
"175",6.06113180630565e-105,3.42382043925893e-104,0.16,0.06,NA
"176",7.3986549582082e-163,4.97023966143106e-162,0.16,0.07,NA
"177",8.91202091348938e-222,0,0.16,0.08,NA
"178",1.02947981344796e-281,0,0.16,0.09,NA
"179",1.15611361126852e-320,0,0.16,0.1,NA
"180",1.10127232458014e-320,0,0.16,0.11,NA
"181",5.05429155695595e-321,0,0.16,0.12,NA
"182",4.7973774211185e-321,0,0.16,0.13,NA
"183",3.93276254089632e-321,0,0.16,0.14,NA
"184",3.89323728922902e-321,0,0.16,0.15,NA
"185",3.89323728922902e-321,0,0.16,0.16,NA
"186",3.89323728922902e-321,0,0.16,0.17,NA
"187",3.89323728922902e-321,0,0.16,0.18,NA
"188",3.89323728922902e-321,0,0.16,0.19,NA
"189",3.89323728922902e-321,0,0.16,0.2,NA
"190",1889.53506051906,0,0.18,0,NA
"191",1403.79795590602,0.208948798715803,0.18,0.01,NA
"192",907.477748800441,0.276088441952435,0.18,0.02,NA
"193",400.163268743642,0.186609720320477,0.18,0.03,NA
"194",4.72796004723821e-09,7.64867535928729e-09,0.18,0.04,NA
"195",1.69323217010792e-56,7.32362260538941e-56,0.18,0.05,NA
"196",3.1635763003709e-113,1.87324084191346e-112,0.18,0.06,NA
"197",3.93251310816196e-171,0,0.18,0.07,NA
"198",4.74563640560385e-230,0,0.18,0.08,NA
"199",5.44823676152795e-290,0,0.18,0.09,NA
"200",1.15611361126852e-320,0,0.18,0.1,NA
"201",1.05581828516274e-320,0,0.18,0.11,NA
"202",5.05429155695595e-321,0,0.18,0.12,NA
"203",4.7973774211185e-321,0,0.18,0.13,NA
"204",3.93770319735473e-321,0,0.18,0.14,NA
"205",3.89323728922902e-321,0,0.18,0.15,NA
"206",3.89323728922902e-321,0,0.18,0.16,NA
"207",3.89323728922902e-321,0,0.18,0.17,NA
"208",3.89323728922902e-321,0,0.18,0.18,NA
"209",3.89323728922902e-321,0,0.18,0.19,NA
"210",3.89323728922902e-321,0,0.18,0.2,NA
"211",1782.43103518222,0,0.2,0,NA
"212",1294.54919277921,0.25577500492635,0.2,0.01,NA
"213",796.001647386246,0.3209117843027,0.2,0.02,NA
"214",286.372194269844,0.176687355245615,0.2,0.03,NA
"215",2.68652709062836e-18,6.64832707261964e-18,0.2,0.04,NA
"216",1.01321259555501e-65,4.77618276609067e-65,0.2,0.05,NA
"217",2.0158716402136e-122,1.25202727111796e-121,0.2,0.06,NA
"218",2.55355310169713e-180,0,0.2,0.07,NA
"219",3.09476419714896e-239,0,0.2,0.08,NA
"220",3.54205469608762e-299,0,0.2,0.09,NA
"221",1.15611361126852e-320,0,0.2,0.1,NA
"222",5.05429155695595e-321,0,0.2,0.11,NA
"223",5.05429155695595e-321,0,0.2,0.12,NA
"224",4.7973774211185e-321,0,0.2,0.13,NA
"225",3.93770319735473e-321,0,0.2,0.14,NA
"226",3.89323728922902e-321,0,0.2,0.15,NA
"227",3.89323728922902e-321,0,0.2,0.16,NA
"228",3.89323728922902e-321,0,0.2,0.17,NA
"229",3.89323728922902e-321,0,0.2,0.18,NA
"230",3.89323728922902e-321,0,0.2,0.19,NA
"231",3.89323728922902e-321,0,0.2,0.2,NA
"232",1664.08537275648,0,0.22,0,NA
"233",1174.56060784879,0.237813090061748,0.22,0.01,NA
"234",674.305762722982,0.278920275487088,0.22,0.02,NA
"235",162.900572263143,0.103288278217202,0.22,0.03,NA
"236",3.64396276353775e-28,1.14539125876738e-27,0.22,0.04,NA
"237",1.67310080638044e-75,8.52325668785378e-75,0.22,0.05,NA
"238",4.1266115399659e-132,2.68328120444289e-131,0.22,0.06,NA
"239",6.29371256847356e-190,0,0.22,0.07,NA
"240",9.1193596150692e-249,0,0.22,0.08,NA
"241",1.2469924677738e-308,0,0.22,0.09,NA
"242",1.15660767691436e-320,0,0.22,0.1,NA
"243",5.05923221341436e-321,0,0.22,0.11,NA
"244",5.05923221341436e-321,0,0.22,0.12,NA
"245",4.65903904028295e-321,0,0.22,0.13,NA
"246",3.88829663277061e-321,0,0.22,0.14,NA
"247",3.88829663277061e-321,0,0.22,0.15,NA
"248",3.88829663277061e-321,0,0.22,0.16,NA
"249",3.88829663277061e-321,0,0.22,0.17,NA
"250",3.88829663277061e-321,0,0.22,0.18,NA
"251",3.88829663277061e-321,0,0.22,0.19,NA
"252",3.88829663277061e-321,0,0.22,0.2,NA
"253",1534.53383787632,0,0.24,0,NA
"254",1041.58732504977,0.3942829143621,0.24,0.01,NA
"255",537.779983065216,0.415158480171691,0.24,0.02,NA
"256",22.8845957839738,0.0831929566253007,0.24,0.03,NA
"257",2.14992444918161e-39,8.09040950407793e-39,0.24,0.04,NA
"258",8.68934255846328e-87,4.7799360918671e-86,0.24,0.05,NA
"259",1.91010356790351e-143,1.30411383996603e-142,0.24,0.06,NA
"260",2.51010797265498e-201,0,0.24,0.07,NA
"261",3.08136933754458e-260,0,0.24,0.08,NA
"262",4.64026454574099e-320,0,0.24,0.09,NA
"263",1.15364328303931e-320,0,0.24,0.1,NA
"264",5.05429155695595e-321,0,0.24,0.11,NA
"265",5.05429155695595e-321,0,0.24,0.12,NA
"266",4.80231807757692e-321,0,0.24,0.13,NA
"267",3.94264385381315e-321,0,0.24,0.14,NA
"268",3.89323728922902e-321,0,0.24,0.15,NA
"269",3.89323728922902e-321,0,0.24,0.16,NA
"270",3.89323728922902e-321,0,0.24,0.17,NA
"271",3.89323728922902e-321,0,0.24,0.18,NA
"272",3.89323728922902e-321,0,0.24,0.19,NA
"273",3.89323728922902e-321,0,0.24,0.2,NA
"274",1393.79453890025,0,0.26,0,NA
"275",897.920999942734,0.720847143121416,0.26,0.01,NA
"276",391.074735583114,0.64826100829922,0.26,0.02,NA
"277",1.64531183127322e-09,2.76397686108562e-09,0.26,0.03,NA
"278",3.42051409264344e-51,1.47881608325163e-50,0.26,0.04,NA
"279",1.42054089217474e-98,8.38773654394809e-98,0.26,0.05,NA
"280",3.25563200513304e-155,2.33228288642842e-154,0.26,0.06,NA
"281",4.36350017192966e-213,0,0.26,0.07,NA
"282",5.41223157948318e-272,0,0.26,0.08,NA
"283",5.05429155695595e-321,0,0.26,0.09,NA
"284",5.05429155695595e-321,0,0.26,0.1,NA
"285",5.05429155695595e-321,0,0.26,0.11,NA
"286",5.05429155695595e-321,0,0.26,0.12,NA
"287",4.81714004695215e-321,0,0.26,0.13,NA
"288",3.94264385381315e-321,0,0.26,0.14,NA
"289",3.89323728922902e-321,0,0.26,0.15,NA
"290",3.89323728922902e-321,0,0.26,0.16,NA
"291",3.89323728922902e-321,0,0.26,0.17,NA
"292",3.89323728922902e-321,0,0.26,0.18,NA
"293",3.89323728922902e-321,0,0.26,0.19,NA
"294",3.89323728922902e-321,0,0.26,0.2,NA
"295",1241.86819370299,0,0.28,0,NA
"296",742.800618500121,0.166949335838546,0.28,0.01,NA
"297",232.636213238338,0.106666227587454,0.28,0.02,NA
"298",4.15582689443604e-22,1.14790798428542e-21,0.28,0.03,NA
"299",8.57333493555429e-64,4.15399706449323e-63,0.28,0.04,NA
"300",3.61440640838311e-111,2.27386983670811e-110,0.28,0.05,NA
"301",8.54316838499838e-168,0,0.28,0.06,NA
"302",1.15974602643309e-225,0,0.28,0.07,NA
"303",1.4447196059333e-284,0,0.28,0.08,NA
"304",5.05429155695595e-321,0,0.28,0.09,NA
"305",5.05429155695595e-321,0,0.28,0.1,NA
"306",5.05429155695595e-321,0,0.28,0.11,NA
"307",5.05429155695595e-321,0,0.28,0.12,NA
"308",4.8369026727858e-321,0,0.28,0.13,NA
"309",3.94758451027156e-321,0,0.28,0.14,NA
"310",3.89323728922902e-321,0,0.28,0.15,NA
"311",3.89323728922902e-321,0,0.28,0.16,NA
"312",3.89323728922902e-321,0,0.28,0.17,NA
"313",3.89323728922902e-321,0,0.28,0.18,NA
"314",3.89323728922902e-321,0,0.28,0.19,NA
"315",3.89323728922902e-321,0,0.28,0.2,NA
"316",1078.73827463153,0,0.3,0,NA
"317",576.204823980004,0.147854871045001,0.3,0.01,NA
"318",62.4395513152161,0.0327147678632255,0.3,0.02,NA
"319",1.77119277177354e-35,6.32197759690387e-35,0.3,0.03,NA
"320",3.63524242794043e-77,1.9436873568165e-76,0.3,0.04,NA
"321",1.55285877783715e-124,1.03812104763173e-123,0.3,0.05,NA
"322",3.77302761577614e-181,0,0.3,0.06,NA
"323",5.19021200761332e-239,0,0.3,0.07,NA
"324",6.505559399319e-298,0,0.3,0.08,NA
"325",5.05429155695595e-321,0,0.3,0.09,NA
"326",5.05429155695595e-321,0,0.3,0.1,NA
"327",5.05429155695595e-321,0,0.3,0.11,NA
"328",5.05429155695595e-321,0,0.3,0.12,NA
"329",4.85666529861945e-321,0,0.3,0.13,NA
"330",3.94758451027156e-321,0,0.3,0.14,NA
"331",3.89323728922902e-321,0,0.3,0.15,NA
"332",3.89323728922902e-321,0,0.3,0.16,NA
"333",3.89323728922902e-321,0,0.3,0.17,NA
"334",3.89323728922902e-321,0,0.3,0.18,NA
"335",3.89323728922902e-321,0,0.3,0.19,NA
"336",3.89323728922902e-321,0,0.3,0.2,NA
"337",904.37103198899,0,0.32,0,NA
"338",398.094680649744,0.0981569483957466,0.32,0.01,NA
"339",9.44231917346498e-09,1.50594827531927e-08,0.32,0.02,NA
"340",1.35738858602095e-49,5.78086258190108e-49,0.32,0.03,NA
"341",2.77452589613541e-91,1.61738370245513e-90,0.32,0.04,NA
"342",1.1983563048462e-138,8.48015597028459e-138,0.32,0.05,NA
"343",2.98198255301657e-195,0,0.32,0.06,NA
"344",4.15297196091858e-253,0,0.32,0.07,NA
"345",5.23863144623747e-312,0,0.32,0.08,NA
"346",5.05429155695595e-321,0,0.32,0.09,NA
"347",5.05429155695595e-321,0,0.32,0.1,NA
"348",5.05429155695595e-321,0,0.32,0.11,NA
"349",5.05429155695595e-321,0,0.32,0.12,NA
"350",4.8764279244531e-321,0,0.32,0.13,NA
"351",3.94758451027156e-321,0,0.32,0.14,NA
"352",3.89323728922902e-321,0,0.32,0.15,NA
"353",3.89323728922902e-321,0,0.32,0.16,NA
"354",3.89323728922902e-321,0,0.32,0.17,NA
"355",3.89323728922902e-321,0,0.32,0.18,NA
"356",3.89323728922902e-321,0,0.32,0.19,NA
"357",3.89323728922902e-321,0,0.32,0.2,NA
"358",718.715396017861,0,0.34,0,NA
"359",208.417244985759,0.0567497176269412,0.34,0.01,NA
"360",1.39370585666019e-23,3.99398102112397e-23,0.34,0.02,NA
"361",1.99436108936961e-64,9.73224923929763e-64,0.34,0.03,NA
"362",4.06090414952775e-106,2.55734203759895e-105,0.34,0.04,NA
"363",1.76967573551084e-153,1.32134633746147e-152,0.34,0.05,NA
"364",4.4972050974968e-210,0,0.34,0.06,NA
"365",6.33789301286999e-268,0,0.34,0.07,NA
"366",5.05429155695595e-321,0,0.34,0.08,NA
"367",5.05429155695595e-321,0,0.34,0.09,NA
"368",5.05429155695595e-321,0,0.34,0.1,NA
"369",5.05429155695595e-321,0,0.34,0.11,NA
"370",5.05429155695595e-321,0,0.34,0.12,NA
"371",4.88630923736993e-321,0,0.34,0.13,NA
"372",3.95252516672997e-321,0,0.34,0.14,NA
"373",3.89323728922902e-321,0,0.34,0.15,NA
"374",3.89323728922902e-321,0,0.34,0.16,NA
"375",3.89323728922902e-321,0,0.34,0.17,NA
"376",3.89323728922902e-321,0,0.34,0.18,NA
"377",3.89323728922902e-321,0,0.34,0.19,NA
"378",3.89323728922902e-321,0,0.34,0.2,NA
"379",521.702760676841,0,0.36,0,NA
"380",9.88403701441173,0.328967990271598,0.36,0.01,NA
"381",5.61663267855132e-39,2.1093619011259e-38,0.36,0.02,NA
"382",9.33056577349235e-80,5.08304371981786e-79,0.36,0.03,NA
"383",2.21594624619796e-121,1.49462907255605e-120,0.36,0.04,NA
"384",1.14399686325738e-168,0,0.36,0.05,NA
"385",3.49892439941597e-225,0,0.36,0.06,NA
"386",5.92308100067608e-283,0,0.36,0.07,NA
"387",5.05923221341436e-321,0,0.36,0.08,NA
"388",5.05923221341436e-321,0,0.36,0.09,NA
"389",5.05923221341436e-321,0,0.36,0.1,NA
"390",5.05923221341436e-321,0,0.36,0.11,NA
"391",5.05923221341436e-321,0,0.36,0.12,NA
"392",4.59975116278201e-321,0,0.36,0.13,NA
"393",3.88829663277061e-321,0,0.36,0.14,NA
"394",3.88829663277061e-321,0,0.36,0.15,NA
"395",3.88829663277061e-321,0,0.36,0.16,NA
"396",3.88829663277061e-321,0,0.36,0.17,NA
"397",3.88829663277061e-321,0,0.36,0.18,NA
"398",3.88829663277061e-321,0,0.36,0.19,NA
"399",3.88829663277061e-321,0,0.36,0.2,NA
"400",313.246659730705,0,0.38,0,NA
"401",3.92380101273075e-15,8.76258962023949e-15,0.38,0.01,NA
"402",2.75956489230922e-55,1.24472484194163e-54,0.38,0.02,NA
"403",3.93933922333315e-96,2.36171662684271e-95,0.38,0.03,NA
"404",8.00808466890305e-138,5.7632482256992e-137,0.38,0.04,NA
"405",3.55723515232097e-185,0,0.38,0.05,NA
"406",9.41324511974687e-242,0,0.38,0.06,NA
"407",1.36402957043358e-299,0,0.38,0.07,NA
"408",5.05429155695595e-321,0,0.38,0.08,NA
"409",5.05429155695595e-321,0,0.38,0.09,NA
"410",5.05429155695595e-321,0,0.38,0.1,NA
"411",5.05429155695595e-321,0,0.38,0.11,NA
"412",5.05429155695595e-321,0,0.38,0.12,NA
"413",4.82208070341057e-321,0,0.38,0.13,NA
"414",3.95252516672997e-321,0,0.38,0.14,NA
"415",3.89323728922902e-321,0,0.38,0.15,NA
"416",3.89323728922902e-321,0,0.38,0.16,NA
"417",3.89323728922902e-321,0,0.38,0.17,NA
"418",3.89323728922902e-321,0,0.38,0.18,NA
"419",3.89323728922902e-321,0,0.38,0.19,NA
"420",3.89323728922902e-321,0,0.38,0.2,NA
"421",93.2423455464681,2.01258896574841e-06,0.4,0,NA
"422",5.9634189957475e-32,2.01589989787696e-31,0.4,0.01,NA
"423",4.19671120341839e-72,2.17178889227723e-71,0.4,0.02,NA
"424",5.99639064683583e-113,3.9026402468599e-112,0.4,0.03,NA
"425",1.22038708451852e-154,9.30759695330333e-154,0.4,0.04,NA
"426",5.47322016791691e-202,0,0.4,0.05,NA
"427",1.47671322325253e-258,0,0.4,0.06,NA
"428",2.17234987662125e-316,0,0.4,0.07,NA
"429",5.05429155695595e-321,0,0.4,0.08,NA
"430",5.05429155695595e-321,0,0.4,0.09,NA
"431",5.05429155695595e-321,0,0.4,0.1,NA
"432",5.05429155695595e-321,0,0.4,0.11,NA
"433",5.05429155695595e-321,0,0.4,0.12,NA
"434",4.7973774211185e-321,0,0.4,0.13,NA
"435",3.95252516672997e-321,0,0.4,0.14,NA
"436",3.89323728922902e-321,0,0.4,0.15,NA
"437",3.89323728922902e-321,0,0.4,0.16,NA
"438",3.89323728922902e-321,0,0.4,0.17,NA
"439",3.89323728922902e-321,0,0.4,0.18,NA
"440",3.89323728922902e-321,0,0.4,0.19,NA
"441",3.89323728922902e-321,0,0.4,0.2,NA
"442",7.23194461826349e-10,1.24810369022052e-09,0.42,0,NA
"443",2.22898586585387e-49,9.48406389053341e-49,0.42,0.01,NA
"444",1.57333064973378e-89,9.10164357731396e-89,0.42,0.02,NA
"445",2.25697835073521e-130,1.58098459952256e-129,0.42,0.03,NA
"446",4.61629029226941e-172,0,0.42,0.04,NA
"447",2.09683715422765e-219,0,0.42,0.05,NA
"448",5.78104863034631e-276,0,0.42,0.06,NA
"449",5.05429155695595e-321,0,0.42,0.07,NA
"450",5.05429155695595e-321,0,0.42,0.08,NA
"451",5.05429155695595e-321,0,0.42,0.09,NA
"452",5.05429155695595e-321,0,0.42,0.1,NA
"453",5.05429155695595e-321,0,0.42,0.11,NA
"454",5.05429155695595e-321,0,0.42,0.12,NA
"455",4.77267413882644e-321,0,0.42,0.13,NA
"456",3.95252516672997e-321,0,0.42,0.14,NA
"457",3.89323728922902e-321,0,0.42,0.15,NA
"458",3.89323728922902e-321,0,0.42,0.16,NA
"459",3.89323728922902e-321,0,0.42,0.17,NA
"460",3.89323728922902e-321,0,0.42,0.18,NA
"461",3.89323728922902e-321,0,0.42,0.19,NA
"462",3.89323728922902e-321,0,0.42,0.2,NA
"463",7.03613915110554e-28,2.21125182693689e-27,0.44,0,NA
"464",2.1753024066715e-67,1.08772655033517e-66,0.44,0.01,NA
"465",1.54180040955173e-107,9.79555967914791e-107,0.44,0.02,NA
"466",2.22264344862996e-148,1.66287499554485e-147,0.44,0.03,NA
"467",4.57244394718723e-190,0,0.44,0.04,NA
"468",2.10347129415256e-237,0,0.44,0.05,NA
"469",5.92237238858938e-294,0,0.44,0.06,NA
"470",5.05429155695595e-321,0,0.44,0.07,NA
"471",5.05429155695595e-321,0,0.44,0.08,NA
"472",5.05429155695595e-321,0,0.44,0.09,NA
"473",5.05429155695595e-321,0,0.44,0.1,NA
"474",5.05429155695595e-321,0,0.44,0.11,NA
"475",5.05429155695595e-321,0,0.44,0.12,NA
"476",4.76773348236803e-321,0,0.44,0.13,NA
"477",3.95252516672997e-321,0,0.44,0.14,NA
"478",3.89323728922902e-321,0,0.44,0.15,NA
"479",3.89323728922902e-321,0,0.44,0.16,NA
"480",3.89323728922902e-321,0,0.44,0.17,NA
"481",3.89323728922902e-321,0,0.44,0.18,NA
"482",3.89323728922902e-321,0,0.44,0.19,NA
"483",3.89323728922902e-321,0,0.44,0.2,NA
"484",1.89257043759517e-46,7.80150620521912e-46,0.46,0,NA
"485",5.88070674041963e-86,3.33287908854246e-85,0.46,0.01,NA
"486",4.19225816310333e-126,2.88891267186942e-125,0.46,0.02,NA
"487",6.08310192652387e-167,0,0.46,0.03,NA
"488",1.26062185469461e-208,0,0.46,0.04,NA
"489",5.87815973377403e-256,0,0.46,0.05,NA
"490",1.69061567288214e-312,0,0.46,0.06,NA
"491",5.05429155695595e-321,0,0.46,0.07,NA
