"","Equil.pop","Equil.pop.sd","Equil.pop.se","Equil.harvest","Equil.harvest.sd","Equil.harvest.se","speed","harvest","thresh","steps.harv","steps.move","req"
"1",2333.26622022985,6.00669142661636e-05,3.46796491209597e-06,0,0,0,0,0,NA,101,301,0
"2",2124.01019986087,0.0319715016671499,0.00184587550939255,5.30665293816225,8.36583341905693e-05,4.83001617648809e-06,0,0.01,NA,101,301,0
"3",1912.86496022684,0.120291522476743,0.00694503428831773,9.57772410408067,0.000627899388574748,3.62517881017632e-05,0,0.02,NA,101,301,0
"4",1699.76269300453,0.152686960359958,0.00881538576655676,12.7922892183881,0.00119238294586977,6.88422614775032e-05,0,0.03,NA,116,301,0
"5",1484.69475460529,0.19105772790365,0.011030723063593,14.9291016919665,0.00198415597487581,0.000114555298620876,0,0.04,NA,133,301,0
"6",1267.63351432215,0.238835383881287,0.0137891673175868,15.9663345552399,0.00309221447465301,0.000178529085933297,0,0.05,NA,154,301,0
"7",1048.56321151976,0.319411792795955,0.0184412484553085,15.8818038717612,0.00494930808234099,0.000285748435364196,0,0.06,NA,180,301,0
"8",827.474213733348,0.4464745589404,0.0257772206790559,14.653004841484,0.00804952277042902,0.000464739413835522,0,0.07,NA,216,301,0
"9",604.419049619914,0.676936312766228,0.0390829362399815,12.2583273938464,0.0139103979794278,0.000803117201795749,0,0.08,NA,270,301,0
"10",379.737348954649,1.16097159621873,0.0670287263598391,8.68300646040376,0.0267665278492289,0.00154536620590239,0,0.09,NA,363,301,0
"11",156.63557152143,2.36960511793806,0.136809215271466,3.98858683033933,0.0605463349906538,0.00349564428052992,0,0.1,NA,563,301,0
"12",12.295690710989,2.9883560528165,0.172532817152805,0.345806018642803,0.0840678512010452,0.00485365965211168,0,0.11,NA,671,301,0
"13",1.8100217849485,1.42243485960508,0.0821243149097702,0.0559227481494801,0.0439497501630617,0.00253744000874605,0,0.12,NA,408,301,0
"14",0.620001525776853,0.773413489714194,0.0446530486481378,0.0209026200086465,0.0260752007541634,0.00150545241745898,0,0.13,NA,294,301,0
"15",0.300347324054241,0.485770393703571,0.0280459667569107,0.0109847005729682,0.0177664305426739,0.00102574534563516,0,0.14,NA,232,301,0
"16",0.172449424752469,0.33203888550199,0.0191702739925997,0.00680748013728164,0.013107407511222,0.000756756525498215,0,0.15,NA,193,301,0
"17",0.113860622492858,0.249736397090737,0.0144185376086785,0.00483001409499547,0.0105939808442627,0.000611643769222483,0,0.16,NA,165,301,0
"18",0.0782096288276049,0.190338369209654,0.0109891908700308,0.00355148091658177,0.00864326007883541,0.000499018853319157,0,0.17,NA,145,301,0
"19",0.0550878992504166,0.146196434084133,0.00844065505730376,0.00266869407625986,0.00708240797231186,0.000408903014932501,0,0.18,NA,130,301,0
"20",0.0428079298783949,0.122369585509363,0.00706501131344538,0.00220567994674597,0.00630511674722454,0.00036402608512821,0,0.19,NA,117,301,0
"21",0.0328158803889025,0.100117667755163,0.00578029624290806,0.00179348622599434,0.00547174536176376,0.000315911365755139,0,0.2,NA,107,301,0
"22",2331.13524638917,0.00622817328597523,0.000359583752321743,0,0,0,0.02,0,NA,101,349,0
"23",2117.84598655788,1.12709922683143,0.0650731042014546,5.42395759863756,0.0862677285521817,0.00498066963019797,0.02,0.01,NA,101,349,0
"24",1902.54227176487,2.08016085517431,0.120098142969261,9.76411627375939,0.154256863685813,0.00890602417733514,0.02,0.02,NA,101,349,0
"25",1685.20023902066,2.84352618081884,0.16417106059435,12.9985450395025,0.204485720569034,0.0118059885815966,0.02,0.03,NA,116,349,0
"26",1465.80868906523,3.40846783354134,0.196787982121927,15.1049577909182,0.237277137679862,0.0136992019312012,0.02,0.04,NA,133,349,0
"27",1244.37723515519,3.7849963865055,0.218526868263071,16.060975446584,0.252716093140153,0.0145905704403018,0.02,0.05,NA,154,349,0
"28",1020.9673198986,4.04067473714162,0.233288464719643,15.844874590659,0.250829009416332,0.0144816196107086,0.02,0.06,NA,180,349,0
"29",795.770459842284,4.39943108127725,0.254001271905663,14.4376856349609,0.232881224069094,0.0134454037405501,0.02,0.07,NA,216,349,0
"30",569.381347220575,5.40208832983727,0.311889715141768,11.8305897479831,0.207791331339361,0.0119968381084051,0.02,0.08,NA,270,349,0
"31",343.952954749723,7.68356190977347,0.443610653694287,8.05731464329595,0.211572648138351,0.0122151525355839,0.02,0.09,NA,363,349,0
"32",129.824369420548,9.49527854136079,0.548210162188513,3.38738524093299,0.249956398043841,0.0144312393696281,0.02,0.1,NA,563,349,0
"33",8.23294449720211,3.06557317615834,0.176990949847551,0.237294799298988,0.0880435423721241,0.00508319628889541,0.02,0.11,NA,671,349,0
"34",0.910081167927569,0.829856933808135,0.0479118124123004,0.0287902557519873,0.0261477386180071,0.00150964039298064,0.02,0.12,NA,408,349,0
"35",0.228489476890468,0.309958538798205,0.0178954645812767,0.00787787664848828,0.0106332033799083,0.000613908283373809,0.02,0.13,NA,294,349,0
"36",0.0795488161639376,0.136325211884107,0.00787073977786217,0.002971372912756,0.00506082040248788,0.000292186602169673,0.02,0.14,NA,232,349,0
"37",0.0324262076225505,0.0652941301367393,0.00376975836109489,0.00130550558262584,0.00260998493729163,0.000150687550612619,0.02,0.15,NA,193,349,0
"38",0.0150818157657568,0.0343243724454763,0.00198171856711607,0.000651588116429007,0.00147118102895123,8.49386763091661e-05,0.02,0.16,NA,165,349,0
"39",0.00725722800891514,0.0182282057428809,0.00105240594924962,0.000335158222531147,0.000834731711011676,4.81932578053708e-05,0.02,0.17,NA,145,349,0
"40",0.003564858904966,0.00972464329902628,0.000561452542646591,0.000175390980405399,0.000474302482384933,2.73838665882249e-05,0.02,0.18,NA,130,349,0
"41",0.00192425923048182,0.00563576227034962,0.000325380886387509,0.000100556769703818,0.00029195043937894,1.68557664765461e-05,0.02,0.19,NA,117,349,0
"42",0.00102092671157157,0.00318260883755484,0.000183748006908757,5.65153566608079e-05,0.000174677418549002,1.00850054620615e-05,0.02,0.2,NA,107,349,0
"43",2317.56956279947,0.0566390518945718,0.00327005718579762,0,0,0,0.04,0,NA,101,349,0
"44",2104.27022245447,0.54148132078207,0.0312624386314682,5.39151904943608,0.0862191383885223,0.00497786427579109,0.04,0.01,NA,101,349,0
"45",1888.89130524383,0.94715484375447,0.0546840104005901,9.69828831810943,0.155238943125035,0.00896272456019522,0.04,0.02,NA,101,398,0
"46",1671.49173477915,1.26931457144455,0.0732839109509823,12.8984883077699,0.206709433140161,0.0119343746867507,0.04,0.03,NA,116,398,0
"47",1451.98238534584,1.48090999884241,0.0855003786477275,14.9691156784724,0.240296169243308,0.013873505799786,0.04,0.04,NA,133,447,0
