"","Equil.pop","Equil.sd","speed","harvest","thresh"
"99",1.18666674779093e-94,6.21734407563956e-94,0.08,0.14,NA
"100",2.16451176568225e-120,1.27864162118238e-119,0.08,0.15,NA
"101",2.53134723718814e-146,1.64824101590725e-145,0.08,0.16,NA
"102",1.89497532054121e-172,0,0.08,0.17,NA
"103",9.03998958637918e-199,0,0.08,0.18,NA
"104",2.73245747699795e-225,0,0.08,0.19,NA
"105",5.1997604541545e-252,0,0.08,0.2,NA
"106",2204.17655288728,0,0.1,0,NA
"107",1990.06743411745,0.258511455467215,0.1,0.01,NA
"108",1773.92023329454,0.464854812075675,0.1,0.02,NA
"109",1555.7010251431,0.616768063567701,0.1,0.03,NA
"110",1335.37507973452,0.71191247066828,0.1,0.04,NA
"111",1112.90683785686,0.747885798144511,0.1,0.05,NA
"112",888.259885241941,0.722239753613932,0.1,0.06,NA
"113",661.396925559717,0.632500542847703,0.1,0.07,NA
"114",432.279752119746,0.476190546181152,0.1,0.08,NA
"115",200.869218265241,0.250848326064569,0.1,0.09,NA
"116",0.02702297864161,0.0152818612940615,0.1,0.1,NA
"117",1.11067952744642e-23,2.99210899219725e-23,0.1,0.11,NA
"118",1.29404337518711e-48,4.93716314332654e-48,0.1,0.12,NA
"119",5.70574246002841e-74,2.67067051307284e-73,0.1,0.13,NA
"120",1.50327982618061e-99,8.13926340430272e-99,0.1,0.14,NA
"121",2.49693935242367e-125,1.51424360031102e-124,0.1,0.15,NA
"122",2.6429453501599e-151,1.75901294616525e-150,0.1,0.16,NA
"123",1.78289090069806e-177,0,0.1,0.17,NA
"124",7.63714567940437e-204,0,0.1,0.18,NA
"125",2.0663556746784e-230,0,0.1,0.19,NA
"126",3.50972589460419e-257,0,0.1,0.2,NA
"127",2142.76587702249,0,0.12,0,NA
"128",1928.16559082193,0.21699869650087,0.12,0.01,NA
"129",1711.51898391976,0.387984775747104,0.12,0.02,NA
"130",1492.79189279385,0.511227697083063,0.12,0.03,NA
"131",1271.94933704295,0.584942742574808,0.12,0.04,NA
"132",1048.95549398391,0.607291367384789,0.12,0.05,NA
"133",823.773672283862,0.576381992913865,0.12,0.06,NA
"134",596.366284613493,0.490271083810846,0.12,0.07,NA
"135",366.694819315542,0.346964238472429,0.12,0.08,NA
"136",134.719811084484,0.144416931728299,0.12,0.09,NA
"137",1.07343812221508e-07,1.54412912505736e-07,0.12,0.1,NA
"138",4.17829810327049e-29,1.27444791000017e-28,0.12,0.11,NA
"139",5.34789547616539e-54,2.17915465582148e-53,0.12,0.12,NA
"140",2.44030169150357e-79,1.19444481803751e-78,0.12,0.13,NA
"141",6.53398845204524e-105,3.65936099498878e-104,0.12,0.14,NA
"142",1.09407568455296e-130,6.81744757703518e-130,0.12,0.15,NA
"143",1.16226541802663e-156,7.91250503587558e-156,0.12,0.16,NA
"144",7.84701716905513e-183,0,0.12,0.17,NA
"145",3.35753089187843e-209,0,0.12,0.18,NA
"146",9.0604773007181e-236,0,0.12,0.19,NA
"147",1.53300463961125e-262,0,0.12,0.2,NA
"148",2069.78442368789,0,0.14,0,NA
"149",1854.57949926659,0.205521348649726,0.14,0.01,NA
"150",1637.31795831089,0.365569814414568,0.14,0.02,NA
"151",1417.96535017198,0.478374718374114,0.14,0.03,NA
"152",1196.48639664939,0.542125402868858,0.14,0.04,NA
"153",972.844966305555,0.554972359299659,0.14,0.05,NA
"154",747.004047803397,0.515028410641802,0.14,0.06,NA
"155",518.925722225201,0.420369908073309,0.14,0.07,NA
"156",288.571134331433,0.269037893376277,0.14,0.08,NA
"157",55.9009256828373,0.0590408625388891,0.14,0.09,NA
"158",3.90943348319488e-14,8.27701529844248e-14,0.14,0.1,NA
"159",1.61093551675239e-35,5.51737939852174e-35,0.14,0.11,NA
"160",2.23078647271022e-60,9.73158266974879e-60,0.14,0.12,NA
"161",1.05179377123803e-85,5.40253959394389e-85,0.14,0.13,NA
"162",2.86304445279165e-111,1.66427222348931e-110,0.14,0.14,NA
"163",4.83619847799135e-137,3.10615650311707e-136,0.14,0.15,NA
"164",5.1600950220912e-163,3.84993108707642e-162,0.14,0.16,NA
"165",3.48915032254467e-189,0,0.14,0.17,NA
"166",1.49218773683608e-215,0,0.14,0.18,NA
"167",4.01859310985432e-242,0,0.14,0.19,NA
"168",6.77706338111931e-269,0,0.14,0.2,NA
"169",1985.34364178002,0,0.16,0,NA
"170",1769.4202225533,0.156476657993823,0.16,0.01,NA
"171",1551.4280039732,0.276258484104295,0.16,0.02,NA
"172",1331.33221229758,0.358005213333848,0.16,0.03,NA
"173",1109.09723382641,0.400337380167828,0.16,0.04,NA
"174",884.686588465525,0.401839701332255,0.16,0.05,NA
"175",658.062902333306,0.361065266622627,0.16,0.06,NA
"176",429.187879405071,0.276540109496445,0.16,0.07,NA
"177",198.022272185799,0.14676752894319,0.16,0.08,NA
"178",0.0198801721574334,0.0120026415596337,0.16,0.09,NA
"179",1.57662918217379e-21,4.25418135874182e-21,0.16,0.1,NA
"180",6.77683162393261e-43,2.58319108882617e-42,0.16,0.11,NA
"181",1.00116815343452e-67,4.67790906881846e-67,0.16,0.12,NA
"182",4.86509208904402e-93,2.62838093103859e-92,0.16,0.13,NA
"183",1.34610657842658e-118,8.1433308643337e-118,0.16,0.14,NA
"184",2.29501324077249e-144,1.52339809203747e-143,0.16,0.15,NA
"185",2.46126108912653e-170,0,0.16,0.16,NA
"186",1.66818796527578e-196,0,0.16,0.17,NA
