"","x"
"119",1629.21057072179
"120",1625.91488917512
"121",1622.78757934342
"122",1619.81946285517
"123",1619.58898998069
"124",1622.03493030389
"125",1627.1187918943
"126",1634.84153187428
"127",1645.18165662872
"128",1658.08923160951
"129",1673.48372955505
"130",1691.25269802245
"131",1711.25108176504
"132",1733.30128768529
"133",1757.19411665339
"134",1781.10349939517
"135",1804.08251374928
"136",1826.08422183061
"137",1847.11604517774
"138",1867.19391887759
"139",1886.33709474729
"140",1904.56731446412
"141",1921.90839830124
"142",1938.38588827062
"143",1954.02671564764
"144",1968.85889187434
"145",1980.59992260059
"146",1988.4356240872
"147",1992.54919106352
"148",1993.00151470321
"149",1989.90111265848
"150",1983.41167070973
"151",1973.74914290818
"152",1961.17649243328
"153",1945.9969378867
"154",1928.54603519747
"155",1909.18289878995
"156",1889.43532789934
"157",1870.90331728103
"158",1853.57398837546
"159",1837.36008447854
"160",1822.17525205947
"161",1807.9408153497
"162",1794.58548731229
"163",1782.04457154703
"164",1770.25922431947
"165",1759.1758103396
"166",1748.74534182421
"167",1738.92298880397
"168",1729.66765034468
"169",1720.94157800772
"170",1712.71004425694
"171",1704.94104965966
"172",1697.60506367364
"173",1690.6747945959
"174",1684.1249849033
"175",1677.93222876174
"176",1672.07480894036
"177",1666.53255075422
"178",1661.2866909861
"179",1656.31976001542
"180",1651.615475618
"181",1647.15864710189
"182",1642.93508861611
"183",1638.93154061682
"184",1635.1355986022
"185",1631.53564833659
"186",1628.12080687867
"187",1624.88086881041
"188",1621.80625713438
"189",1619.53015553374
"190",1620.21303573527
"191",1623.53314052284
"192",1629.49299255334
"193",1638.08781266512
"194",1649.28694672338
"195",1663.03041926725
"196",1679.22714665065
"197",1697.75382063164
"198",1718.45446589869
"199",1741.14077951154
"200",1765.59338120884
"201",1789.20818506828
"202",1811.84900877176
"203",1833.51184605241
"204",1854.20973372133
"205",1873.96004564048
"206",1892.78296472744
"207",1910.70099915894
"208",1927.73860753622
"209",1943.92185183852
"210",1959.27807304422
"211",1973.83559040986
"212",1984.13449249449
"213",1990.69249602312
"214",1993.54883975265
"215",1992.77507990242
"216",1988.49810190623
"217",1980.89956335745
"218",1970.21182468264
"219",1956.71213286102
"220",1940.71544590665
"221",1922.56619518248
"222",1902.62929029252
"223",1883.26529309087
"224",1865.13359274517
"225",1848.17731281781
"226",1832.30755269212
"227",1817.44039163755
"228",1803.49964552414
"229",1790.41625988995
"230",1778.12752007759
"231",1766.57634442672
"232",1755.71066857325
"233",1745.48290895279
"234",1735.84949398723
"235",1726.77045319275
"236",1718.20905601375
"237",1710.13149348544
"238",1702.50659689984
"239",1695.30558853815
"240",1688.50186027142
"241",1682.07077644825
"242",1675.98949800468
"243",1670.23682516608
"244",1664.79305647699
"245",1659.63986220493
"246",1654.76017042702
"247",1650.13806433252
"248",1645.7586894649
"249",1641.60816979133
"250",1637.67353162714
"251",1633.94263456404
"252",1630.40410865479
"253",1627.04729719721
"254",1623.86220453815
"255",1620.83944838624
"256",1619.58145396755
"257",1621.13575340521
"258",1625.32962319633
"259",1632.16478354389
"260",1641.62816655962
"261",1653.67953350997
"262",1668.24866435911
"263",1685.2337930076
"264",1704.50070452954
"265",1725.88253967802
"266",1749.18042322931
"267",1773.36353151706
"268",1796.66161177385
"269",1818.98379573884
"270",1840.33183992252
"271",1860.72024976778
"272",1880.16735482229
"273",1898.69413369361
"274",1916.32376654515
"275",1933.08126908757
"276",1948.9931526719
"277",1964.0871074389
"278",1977.24330125545
"279",1986.32214642388
"280",1991.66585149085
"281",1993.32462408817
"282",1991.38853432311
"283",1986.0029994001
"284",1977.36705988508
"285",1965.72870402106
"286",1951.37856781564
"287",1934.64237158602
"288",1915.87239407969
"289",1895.73187750399
"290",1876.78918430362
"291",1859.07737395349
"292",1842.51083479718
"293",1827.00067565454
"294",1812.46563003738
"295",1798.83209233666
"296",1786.03331011714
"297",1774.00861321815
"298",1762.70273950048
"299",1752.06524820899
"300",1742.05000835143
"301",1732.61475115536
"302",1723.72067741833
"303",1715.33211203795
"304",1707.41619922264
"305",1699.94263288737
"306",1692.88341757099
"307",1686.21265590551
"308",1679.90635924678
"309",1673.94227856237
"310",1668.29975308151
"311",1662.95957455725
"312",1657.9038652837
"313",1653.11596825969
"314",1648.58034810186
"315",1644.28250149138
"316",1640.2088760931
"317",1636.34679701939
"318",1632.68440002546
"319",1629.21057072179
"320",1625.91488917512
"321",1622.78757934342
"322",1619.81946285517
"323",1619.58898998069
"324",1622.03493030389
"325",1627.1187918943
"326",1634.84153187428
"327",1645.18165662872
"328",1658.08923160951
"329",1673.48372955505
"330",1691.25269802245
"331",1711.25108176504
"332",1733.30128768529
"333",1757.19411665339
"334",1781.10349939517
"335",1804.08251374928
"336",1826.08422183061
"337",1847.11604517774
"338",1867.19391887759
"339",1886.33709474729
"340",1904.56731446412
"341",1921.90839830124
"342",1938.38588827062
"343",1954.02671564764
"344",1968.85889187434
"345",1980.59992260059
"346",1988.4356240872
"347",1992.54919106352
"348",1993.00151470321
"349",1989.90111265848
"350",1983.41167070973
"351",1973.74914290818
"352",1961.17649243328
"353",1945.9969378867
"354",1928.54603519747
"355",1909.18289878995
"356",1889.43532789934
"357",1870.90331728103
"358",1853.57398837546
"359",1837.36008447854
"360",1822.17525205947
"361",1807.9408153497
"362",1794.58548731229
"363",1782.04457154703
"364",1770.25922431947
"365",1759.1758103396
"366",1748.74534182421
"367",1738.92298880397
"368",1729.66765034468
"369",1720.94157800772
"370",1712.71004425694
"371",1704.94104965966
"372",1697.60506367364
"373",1690.6747945959
"374",1684.1249849033
"375",1677.93222876174
"376",1672.07480894036
"377",1666.53255075422
"378",1661.2866909861
"379",1656.31976001542
"380",1651.615475618
"381",1647.15864710189
"382",1642.93508861611
"383",1638.93154061682
"384",1635.1355986022
"385",1631.53564833659
"386",1628.12080687867
"387",1624.88086881041
"388",1621.80625713438
"389",1619.53015553374
"390",1620.21303573527
"391",1623.53314052284
"392",1629.49299255334
"393",1638.08781266512
"394",1649.28694672338
"395",1663.03041926725
"396",1679.22714665065
"397",1697.75382063164
"398",1718.45446589869
"399",1741.14077951154
"400",1765.59338120884
"401",1789.20818506828
"402",1811.84900877176
"403",1833.51184605241
"404",1854.20973372133
"405",1873.96004564048
"406",1892.78296472744
"407",1910.70099915894
"408",1927.73860753622
"409",1943.92185183852
"410",1959.27807304422
"411",1973.83559040986
"412",1984.13449249449
"413",1990.69249602312
"414",1993.54883975265
"415",1992.77507990242
"416",1988.49810190623
"417",1980.89956335745
"418",1970.21182468264
"419",1956.71213286102
"420",1940.71544590665
"421",1922.56619518248
"422",1902.62929029252
"423",1883.26529309087
"424",1865.13359274517
"425",1848.17731281781
"426",1832.30755269212
"427",1817.44039163755
"428",1803.49964552414
"429",1790.41625988995
"430",1778.12752007759
"431",1766.57634442672
"432",1755.71066857325
"433",1745.48290895279
"434",1735.84949398723
"435",1726.77045319275
"436",1718.20905601375
"437",1710.13149348544
"438",1702.50659689984
"439",1695.30558853815
"440",1688.50186027142
"441",1682.07077644825
"442",1675.98949800468
"443",1670.23682516608
"444",1664.79305647699
"445",1659.63986220493
"446",1654.76017042702
"447",1650.13806433252
"448",1645.7586894649
"449",1641.60816979133
"450",1637.67353162714
"451",1633.94263456404
"452",1630.40410865479
"453",1627.04729719721
"454",1623.86220453815
"455",1620.83944838624
"456",1619.58145396755
"457",1621.13575340521
"458",1625.32962319633
"459",1632.16478354389
"460",1641.62816655962
"461",1653.67953350997
"462",1668.24866435911
"463",1685.2337930076
"464",1704.50070452954
"465",1725.88253967802
"466",1749.18042322931
"467",1773.36353151706
"468",1796.66161177385
"469",1818.98379573884
"470",1840.33183992252
"471",1860.72024976778
"472",1880.16735482229
"473",1898.69413369361
"474",1916.32376654515
"475",1933.08126908757
"476",1948.9931526719
"477",1964.0871074389
"478",1977.24330125545
"479",1986.32214642388
"480",1991.66585149085
"481",1993.32462408817
"482",1991.38853432311
"483",1986.0029994001
"484",1977.36705988508
"485",1965.72870402106
"486",1951.37856781564
"487",1934.64237158602
"488",1915.87239407969
"489",1895.73187750399
"490",1876.78918430362
"491",1859.07737395349
"492",1842.51083479718
"493",1827.00067565454
"494",1812.46563003738
"495",1798.83209233666
"496",1786.03331011714
"497",1774.00861321815
"498",1762.70273950048
"499",1752.06524820899
"500",1742.05000835143
"501",1732.61475115536
"502",1723.72067741833
"503",1715.33211203795
"504",1707.41619922264
"505",1699.94263288737
"506",1692.88341757099
"507",1686.21265590551
"508",1679.90635924678
"509",1673.94227856237
"510",1668.29975308151
"511",1662.95957455725
"512",1657.9038652837
"513",1653.11596825969
"514",1648.58034810186
"515",1644.28250149138
"516",1640.2088760931
"517",1636.34679701939
"518",1632.68440002546
"519",1629.21057072179
"520",1625.91488917512
"521",1622.78757934342
"522",1619.81946285517
"523",1619.58898998069
"524",1622.03493030389
"525",1627.1187918943
"526",1634.84153187428
"527",1645.18165662872
"528",1658.08923160951
"529",1673.48372955505
"530",1691.25269802245
"531",1711.25108176504
"532",1733.30128768529
"533",1757.19411665339
"534",1781.10349939517
"535",1804.08251374928
"536",1826.08422183061
"537",1847.11604517774
"538",1867.19391887759
"539",1886.33709474729
"540",1904.56731446412
"541",1921.90839830124
"542",1938.38588827062
"543",1954.02671564764
"544",1968.85889187434
"545",1980.59992260059
"546",1988.4356240872
"547",1992.54919106352
"548",1993.00151470321
"549",1989.90111265848
"550",1983.41167070973
"551",1973.74914290818
"552",1961.17649243328
"553",1945.9969378867
"554",1928.54603519747
"555",1909.18289878995
"556",1889.43532789934
"557",1870.90331728103
"558",1853.57398837546
"559",1837.36008447854
"560",1822.17525205947
"561",1807.9408153497
"562",1794.58548731229
"563",1782.04457154703
"564",1770.25922431947
"565",1759.1758103396
"566",1748.74534182421
"567",1738.92298880397
"568",1729.66765034468
"569",1720.94157800772
"570",1712.71004425694
"571",1704.94104965966
"572",1697.60506367364
"573",1690.6747945959
"574",1684.1249849033
"575",1677.93222876174
"576",1672.07480894036
"577",1666.53255075422
"578",1661.2866909861
"579",1656.31976001542
"580",1651.615475618
"581",1647.15864710189
"582",1642.93508861611
"583",1638.93154061682
"584",1635.1355986022
"585",1631.53564833659
"586",1628.12080687867
"587",1624.88086881041
"588",1621.80625713438
"589",1619.53015553374
"590",1620.21303573527
"591",1623.53314052284
"592",1629.49299255334
"593",1638.08781266512
"594",1649.28694672338
"595",1663.03041926725
"596",1679.22714665065
"597",1697.75382063164
"598",1718.45446589869
"599",1741.14077951154
"600",1765.59338120884
"601",1789.20818506828
"602",1811.84900877176
"603",1833.51184605241
"604",1854.20973372133
"605",1873.96004564048
"606",1892.78296472744
"607",1910.70099915894
"608",1927.73860753622
"609",1943.92185183852
"610",1959.27807304422
"611",1973.83559040986
"612",1984.13449249449
"613",1990.69249602312
"614",1993.54883975265
"615",1992.77507990242
"616",1988.49810190623
"617",1980.89956335745
"618",1970.21182468264
"619",1956.71213286102
"620",1940.71544590665
"621",1922.56619518248
"622",1902.62929029252
"623",1883.26529309087
"624",1865.13359274517
"625",1848.17731281781
