"","x"
"115",1774.39270364195
"116",1774.23597953605
"117",1773.8497181131
"118",1773.49286246636
"119",1773.04976472548
"120",1773.76406663882
"121",1774.65762446463
"122",1774.24890171697
"123",1773.877095927
"124",1773.47702245066
"125",1773.96374467024
"126",1774.79078885763
"127",1774.56628880076
"128",1774.16884193338
"129",1773.78995802839
"130",1773.31069355455
"131",1774.06680263823
"132",1774.61916527099
"133",1774.21133798081
"134",1773.8421464618
"135",1773.43059651365
"136",1773.96841621383
"137",1774.80371760683
"138",1774.53069292916
"139",1774.13989143633
"140",1773.75595877068
"141",1773.2566385222
"142",1774.07323580255
"143",1774.30278007601
"144",1773.90920523398
"145",1773.55513895388
"146",1773.1439485173
"147",1773.74735484553
"148",1774.60657204452
"149",1774.29635103154
"150",1773.92116607603
"151",1773.54065743571
"152",1773.37738039598
"153",1774.2000641524
"154",1774.10018242489
"155",1773.71288980395
"156",1773.36649931597
"157",1772.9486342154
"158",1773.6144817327
"159",1774.49656169449
"160",1774.1444302162
"161",1773.77869658764
"162",1773.39576145779
"163",1773.56392326699
"164",1774.39270364195
"165",1774.23597953605
"166",1773.8497181131
"167",1773.49286246636
"168",1773.04976472548
"169",1773.76406663882
"170",1774.65762446463
"171",1774.24890171697
"172",1773.877095927
"173",1773.47702245066
"174",1773.96374467024
"175",1774.79078885763
"176",1774.56628880076
"177",1774.16884193338
"178",1773.78995802839
"179",1773.31069355455
"180",1774.06680263823
"181",1774.61916527099
"182",1774.21133798081
"183",1773.8421464618
"184",1773.43059651365
"185",1773.96841621383
"186",1774.80371760683
"187",1774.53069292916
"188",1774.13989143633
"189",1773.75595877068
"190",1773.2566385222
"191",1774.07323580255
"192",1774.30278007601
"193",1773.90920523398
"194",1773.55513895388
"195",1773.1439485173
"196",1773.74735484553
"197",1774.60657204452
"198",1774.29635103154
"199",1773.92116607603
"200",1773.54065743571
"201",1773.37738039598
"202",1774.2000641524
"203",1774.10018242489
"204",1773.71288980395
"205",1773.36649931597
"206",1772.9486342154
"207",1773.6144817327
"208",1774.49656169449
"209",1774.1444302162
"210",1773.77869658764
"211",1773.39576145779
"212",1773.56392326699
"213",1774.39270364195
"214",1774.23597953605
"215",1773.8497181131
"216",1773.49286246636
"217",1773.04976472548
"218",1773.76406663882
"219",1774.65762446463
"220",1774.24890171697
"221",1773.877095927
"222",1773.47702245066
"223",1773.96374467024
"224",1774.79078885763
"225",1774.56628880076
"226",1774.16884193338
"227",1773.78995802839
"228",1773.31069355455
"229",1774.06680263823
"230",1774.61916527099
"231",1774.21133798081
"232",1773.8421464618
"233",1773.43059651365
"234",1773.96841621383
"235",1774.80371760683
"236",1774.53069292916
"237",1774.13989143633
"238",1773.75595877068
"239",1773.2566385222
"240",1774.07323580255
"241",1774.30278007601
"242",1773.90920523398
"243",1773.55513895388
"244",1773.1439485173
"245",1773.74735484553
"246",1774.60657204452
"247",1774.29635103154
"248",1773.92116607603
"249",1773.54065743571
"250",1773.37738039598
"251",1774.2000641524
"252",1774.10018242489
"253",1773.71288980395
"254",1773.36649931597
"255",1772.9486342154
"256",1773.6144817327
"257",1774.49656169449
"258",1774.1444302162
"259",1773.77869658764
"260",1773.39576145779
"261",1773.56392326699
"262",1774.39270364195
"263",1774.23597953605
"264",1773.8497181131
"265",1773.49286246636
"266",1773.04976472548
"267",1773.76406663882
"268",1774.65762446463
"269",1774.24890171697
"270",1773.877095927
"271",1773.47702245066
"272",1773.96374467024
"273",1774.79078885763
"274",1774.56628880076
"275",1774.16884193338
"276",1773.78995802839
"277",1773.31069355455
"278",1774.06680263823
"279",1774.61916527099
"280",1774.21133798081
"281",1773.8421464618
"282",1773.43059651365
"283",1773.96841621383
"284",1774.80371760683
"285",1774.53069292916
"286",1774.13989143633
"287",1773.75595877068
"288",1773.2566385222
"289",1774.07323580255
"290",1774.30278007601
"291",1773.90920523398
"292",1773.55513895388
"293",1773.1439485173
"294",1773.74735484553
"295",1774.60657204452
"296",1774.29635103154
"297",1773.92116607603
"298",1773.54065743571
"299",1773.37738039598
"300",1774.2000641524
"301",1774.10018242489
"302",1773.71288980395
"303",1773.36649931597
"304",1772.9486342154
"305",1773.6144817327
"306",1774.49656169449
"307",1774.1444302162
"308",1773.77869658764
"309",1773.39576145779
"310",1773.56392326699
"311",1774.39270364195
"312",1774.23597953605
"313",1773.8497181131
"314",1773.49286246636
"315",1773.04976472548
"316",1773.76406663882
"317",1774.65762446463
"318",1774.24890171697
"319",1773.877095927
"320",1773.47702245066
"321",1773.96374467024
"322",1774.79078885763
"323",1774.56628880076
"324",1774.16884193338
"325",1773.78995802839
"326",1773.31069355455
"327",1774.06680263823
"328",1774.61916527099
"329",1774.21133798081
"330",1773.8421464618
"331",1773.43059651365
"332",1773.96841621383
"333",1774.80371760683
"334",1774.53069292916
"335",1774.13989143633
"336",1773.75595877068
"337",1773.2566385222
"338",1774.07323580255
"339",1774.30278007601
"340",1773.90920523398
"341",1773.55513895388
"342",1773.1439485173
"343",1773.74735484553
"344",1774.60657204452
"345",1774.29635103154
"346",1773.92116607603
"347",1773.54065743571
"348",1773.37738039598
"349",1774.2000641524
"350",1774.10018242489
"351",1773.71288980395
"352",1773.36649931597
"353",1772.9486342154
"354",1773.6144817327
"355",1774.49656169449
"356",1774.1444302162
"357",1773.77869658764
"358",1773.39576145779
"359",1773.56392326699
"360",1774.39270364195
"361",1774.23597953605
"362",1773.8497181131
"363",1773.49286246636
"364",1773.04976472548
"365",1773.76406663882
"366",1774.65762446463
"367",1774.24890171697
"368",1773.877095927
"369",1773.47702245066
"370",1773.96374467024
"371",1774.79078885763
"372",1774.56628880076
"373",1774.16884193338
"374",1773.78995802839
"375",1773.31069355455
"376",1774.06680263823
"377",1774.61916527099
"378",1774.21133798081
"379",1773.8421464618
"380",1773.43059651365
"381",1773.96841621383
"382",1774.80371760683
"383",1774.53069292916
"384",1774.13989143633
"385",1773.75595877068
"386",1773.2566385222
"387",1774.07323580255
"388",1774.30278007601
"389",1773.90920523398
"390",1773.55513895388
"391",1773.1439485173
"392",1773.74735484553
"393",1774.60657204452
"394",1774.29635103154
"395",1773.92116607603
"396",1773.54065743571
"397",1773.37738039598
"398",1774.2000641524
"399",1774.10018242489
"400",1773.71288980395
"401",1773.36649931597
"402",1772.9486342154
"403",1773.6144817327
"404",1774.49656169449
"405",1774.1444302162
"406",1773.77869658764
"407",1773.39576145779
"408",1773.56392326699
"409",1774.39270364195
"410",1774.23597953605
"411",1773.8497181131
"412",1773.49286246636
"413",1773.04976472548
"414",1773.76406663882
"415",1774.65762446463
"416",1774.24890171697
"417",1773.877095927
"418",1773.47702245066
"419",1773.96374467024
"420",1774.79078885763
"421",1774.56628880076
"422",1774.16884193338
"423",1773.78995802839
"424",1773.31069355455
"425",1774.06680263823
"426",1774.61916527099
"427",1774.21133798081
"428",1773.8421464618
"429",1773.43059651365
"430",1773.96841621383
"431",1774.80371760683
"432",1774.53069292916
"433",1774.13989143633
"434",1773.75595877068
"435",1773.2566385222
"436",1774.07323580255
"437",1774.30278007601
"438",1773.90920523398
"439",1773.55513895388
"440",1773.1439485173
"441",1773.74735484553
"442",1774.60657204452
"443",1774.29635103154
"444",1773.92116607603
"445",1773.54065743571
"446",1773.37738039598
"447",1774.2000641524
"448",1774.10018242489
"449",1773.71288980395
"450",1773.36649931597
"451",1772.9486342154
"452",1773.6144817327
"453",1774.49656169449
"454",1774.1444302162
"455",1773.77869658764
"456",1773.39576145779
"457",1773.56392326699
"458",1774.39270364195
"459",1774.23597953605
"460",1773.8497181131
"461",1773.49286246636
"462",1773.04976472548
"463",1773.76406663882
"464",1774.65762446463
"465",1774.24890171697
"466",1773.877095927
"467",1773.47702245066
"468",1773.96374467024
"469",1774.79078885763
"470",1774.56628880076
"471",1774.16884193338
"472",1773.78995802839
"473",1773.31069355455
"474",1774.06680263823
"475",1774.61916527099
"476",1774.21133798081
"477",1773.8421464618
"478",1773.43059651365
"479",1773.96841621383
"480",1774.80371760683
"481",1774.53069292916
"482",1774.13989143633
"483",1773.75595877068
"484",1773.2566385222
"485",1774.07323580255
"486",1774.30278007601
"487",1773.90920523398
"488",1773.55513895388
"489",1773.1439485173
"490",1773.74735484553
"491",1774.60657204452
"492",1774.29635103154
"493",1773.92116607603
"494",1773.54065743571
"495",1773.37738039598
"496",1774.2000641524
"497",1774.10018242489
"498",1773.71288980395
"499",1773.36649931597
"500",1772.9486342154
"501",1773.6144817327
"502",1774.49656169449
"503",1774.1444302162
"504",1773.77869658764
"505",1773.39576145779
"506",1773.56392326699
"507",1774.39270364195
"508",1774.23597953605
"509",1773.8497181131
"510",1773.49286246636
"511",1773.04976472548
"512",1773.76406663882
"513",1774.65762446463
"514",1774.24890171697
"515",1773.877095927
"516",1773.47702245066
"517",1773.96374467024
"518",1774.79078885763
"519",1774.56628880076
"520",1774.16884193338
"521",1773.78995802839
"522",1773.31069355455
"523",1774.06680263823
"524",1774.61916527099
"525",1774.21133798081
"526",1773.8421464618
"527",1773.43059651365
"528",1773.96841621383
"529",1774.80371760683
"530",1774.53069292916
"531",1774.13989143633
"532",1773.75595877068
"533",1773.2566385222
"534",1774.07323580255
"535",1774.30278007601
"536",1773.90920523398
"537",1773.55513895388
"538",1773.1439485173
"539",1773.74735484553
"540",1774.60657204452
"541",1774.29635103154
"542",1773.92116607603
"543",1773.54065743571
"544",1773.37738039598
"545",1774.2000641524
"546",1774.10018242489
"547",1773.71288980395
"548",1773.36649931597
"549",1772.9486342154
"550",1773.6144817327
"551",1774.49656169449
"552",1774.1444302162
"553",1773.77869658764
"554",1773.39576145779
"555",1773.56392326699
"556",1774.39270364195
"557",1774.23597953605
"558",1773.8497181131
"559",1773.49286246636
"560",1773.04976472548
"561",1773.76406663882
"562",1774.65762446463
"563",1774.24890171697
"564",1773.877095927
"565",1773.47702245066
"566",1773.96374467024
"567",1774.79078885763
"568",1774.56628880076
"569",1774.16884193338
"570",1773.78995802839
"571",1773.31069355455
"572",1774.06680263823
"573",1774.61916527099
"574",1774.21133798081
"575",1773.8421464618
"576",1773.43059651365
"577",1773.96841621383
"578",1774.80371760683
"579",1774.53069292916
"580",1774.13989143633
"581",1773.75595877068
"582",1773.2566385222
"583",1774.07323580255
"584",1774.30278007601
"585",1773.90920523398
"586",1773.55513895388
"587",1773.1439485173
"588",1773.74735484553
"589",1774.60657204452
"590",1774.29635103154
"591",1773.92116607603
"592",1773.54065743571
"593",1773.37738039598
"594",1774.2000641524
"595",1774.10018242489
"596",1773.71288980395
"597",1773.36649931597
"598",1772.9486342154
"599",1773.6144817327
"600",1774.49656169449
"601",1774.1444302162
"602",1773.77869658764
"603",1773.39576145779
"604",1773.56392326699
"605",1774.39270364195
"606",1774.23597953605
"607",1773.8497181131
"608",1773.49286246636
"609",1773.04976472548
"610",1773.76406663882
"611",1774.65762446463
"612",1774.24890171697
"613",1773.877095927
"614",1773.47702245066
"615",1773.96374467024
"616",1774.79078885763
"617",1774.56628880076
"618",1774.16884193338
"619",1773.78995802839
"620",1773.31069355455
"621",1774.06680263823
"622",1774.61916527099
"623",1774.21133798081
"624",1773.8421464618
"625",1773.43059651365
"626",1773.96841621383
"627",1774.80371760683
"628",1774.53069292916
"629",1774.13989143633
"630",1773.75595877068
"631",1773.2566385222
"632",1774.07323580255
"633",1774.30278007601
"634",1773.90920523398
"635",1773.55513895388
"636",1773.1439485173
"637",1773.74735484553
"638",1774.60657204452
"639",1774.29635103154
"640",1773.92116607603
"641",1773.54065743571
"642",1773.37738039598
"643",1774.2000641524
"644",1774.10018242489
"645",1773.71288980395
"646",1773.36649931597
"647",1772.9486342154
"648",1773.6144817327
"649",1774.49656169449
"650",1774.1444302162
"651",1773.77869658764
"652",1773.39576145779
"653",1773.56392326699
"654",1774.39270364195
"655",1774.23597953605
"656",1773.8497181131
"657",1773.49286246636
"658",1773.04976472548
"659",1773.76406663882
"660",1774.65762446463
"661",1774.24890171697
"662",1773.877095927
"663",1773.47702245066
"664",1773.96374467024
"665",1774.79078885763
"666",1774.56628880076
"667",1774.16884193338
"668",1773.78995802839
"669",1773.31069355455
"670",1774.06680263823
"671",1774.61916527099
"672",1774.21133798081
"673",1773.8421464618
"674",1773.43059651365
"675",1773.96841621383
"676",1774.80371760683
"677",1774.53069292916
"678",1774.13989143633
"679",1773.75595877068
"680",1773.2566385222
"681",1774.07323580255
"682",1774.30278007601
"683",1773.90920523398
"684",1773.55513895388
"685",1773.1439485173
"686",1773.74735484553
"687",1774.60657204452
"688",1774.29635103154
"689",1773.92116607603
"690",1773.54065743571
"691",1773.37738039598
"692",1774.2000641524
"693",1774.10018242489
"694",1773.71288980395
"695",1773.36649931597
"696",1772.9486342154
"697",1773.6144817327
"698",1774.49656169449
"699",1774.1444302162
"700",1773.77869658764
"701",1773.39576145779
"702",1773.56392326699
"703",1774.39270364195
"704",1774.23597953605
"705",1773.8497181131
"706",1773.49286246636
"707",1773.04976472548
"708",1773.76406663882
"709",1774.65762446463
"710",1774.24890171697
"711",1773.877095927
"712",1773.47702245066
"713",1773.96374467024
"714",1774.79078885763
"715",1774.56628880076
"716",1774.16884193338
"717",1773.78995802839
"718",1773.31069355455
"719",1774.06680263823
"720",1774.61916527099
"721",1774.21133798081
"722",1773.8421464618
"723",1773.43059651365
"724",1773.96841621383
"725",1774.80371760683
"726",1774.53069292916
"727",1774.13989143633
"728",1773.75595877068
"729",1773.2566385222
"730",1774.07323580255
"731",1774.30278007601
"732",1773.90920523398
"733",1773.55513895388
"734",1773.1439485173
"735",1773.74735484553
"736",1774.60657204452
"737",1774.29635103154
"738",1773.92116607603
"739",1773.54065743571
"740",1773.37738039598
"741",1774.2000641524
"742",1774.10018242489
"743",1773.71288980395
"744",1773.36649931597
"745",1772.9486342154
"746",1773.6144817327
"747",1774.49656169449
"748",1774.1444302162
"749",1773.77869658764
"750",1773.39576145779
"751",1773.56392326699
"752",1774.39270364195
"753",1774.23597953605
"754",1773.8497181131
"755",1773.49286246636
"756",1773.04976472548
"757",1773.76406663882
"758",1774.65762446463
"759",1774.24890171697
"760",1773.877095927
"761",1773.47702245066
"762",1773.96374467024
"763",1774.79078885763
"764",1774.56628880076
"765",1774.16884193338
"766",1773.78995802839
"767",1773.31069355455
"768",1774.06680263823
"769",1774.61916527099
"770",1774.21133798081
"771",1773.8421464618
"772",1773.43059651365
"773",1773.96841621383
"774",1774.80371760683
"775",1774.53069292916
"776",1774.13989143633
"777",1773.75595877068
"778",1773.2566385222
"779",1774.07323580255
"780",1774.30278007601
"781",1773.90920523398
"782",1773.55513895388
"783",1773.1439485173
"784",1773.74735484553
"785",1774.60657204452
"786",1774.29635103154
"787",1773.92116607603
"788",1773.54065743571
"789",1773.37738039598
"790",1774.2000641524
"791",1774.10018242489
"792",1773.71288980395
"793",1773.36649931597
"794",1772.9486342154
"795",1773.6144817327
"796",1774.49656169449
"797",1774.1444302162
"798",1773.77869658764
"799",1773.39576145779
"800",1773.56392326699
"801",1774.39270364195
"802",1774.23597953605
"803",1773.8497181131
"804",1773.49286246636
"805",1773.04976472548
"806",1773.76406663882
"807",1774.65762446463
"808",1774.24890171697
"809",1773.877095927
"810",1773.47702245066
"811",1773.96374467024
"812",1774.79078885763
"813",1774.56628880076
"814",1774.16884193338
"815",1773.78995802839
"816",1773.31069355455
"817",1774.06680263823
"818",1774.61916527099
"819",1774.21133798081
"820",1773.8421464618
"821",1773.43059651365
"822",1773.96841621383
"823",1774.80371760683
"824",1774.53069292916
"825",1774.13989143633
"826",1773.75595877068
"827",1773.2566385222
"828",1774.07323580255
"829",1774.30278007601
"830",1773.90920523398
"831",1773.55513895388
"832",1773.1439485173
"833",1773.74735484553
"834",1774.60657204452
"835",1774.29635103154
"836",1773.92116607603
"837",1773.54065743571
"838",1773.37738039598
"839",1774.2000641524
"840",1774.10018242489
"841",1773.71288980395
"842",1773.36649931597
"843",1772.9486342154
"844",1773.6144817327
"845",1774.49656169449
"846",1774.1444302162
"847",1773.77869658764
"848",1773.39576145779
"849",1773.56392326699
"850",1774.39270364195
"851",1774.23597953605
"852",1773.8497181131
"853",1773.49286246636
"854",1773.04976472548
"855",1773.76406663882
"856",1774.65762446463
"857",1774.24890171697
"858",1773.877095927
"859",1773.47702245066
"860",1773.96374467024
"861",1774.79078885763
"862",1774.56628880076
"863",1774.16884193338
"864",1773.78995802839
"865",1773.31069355455
"866",1774.06680263823
"867",1774.61916527099
"868",1774.21133798081
"869",1773.8421464618
"870",1773.43059651365
"871",1773.96841621383
"872",1774.80371760683
"873",1774.53069292916
"874",1774.13989143633
"875",1773.75595877068
"876",1773.2566385222
"877",1774.07323580255
"878",1774.30278007601
"879",1773.90920523398
"880",1773.55513895388
"881",1773.1439485173
"882",1773.74735484553
"883",1774.60657204452
"884",1774.29635103154
"885",1773.92116607603
"886",1773.54065743571
"887",1773.37738039598
"888",1774.2000641524
"889",1774.10018242489
"890",1773.71288980395
"891",1773.36649931597
"892",1772.9486342154
"893",1773.6144817327
"894",1774.49656169449
"895",1774.1444302162
"896",1773.77869658764
"897",1773.39576145779
"898",1773.56392326699
"899",1774.39270364195
"900",1774.23597953605
"901",1773.8497181131
"902",1773.49286246636
"903",1773.04976472548
"904",1773.76406663882
"905",1774.65762446463
"906",1774.24890171697
"907",1773.877095927
"908",1773.47702245066
"909",1773.96374467024
"910",1774.79078885763
"911",1774.56628880076
"912",1774.16884193338
"913",1773.78995802839
"914",1773.31069355455
"915",1774.06680263823
"916",1774.61916527099
"917",1774.21133798081
"918",1773.8421464618
"919",1773.43059651365
"920",1773.96841621383
"921",1774.80371760683
"922",1774.53069292916
"923",1774.13989143633
"924",1773.75595877068
"925",1773.2566385222
"926",1774.07323580255
"927",1774.30278007601
"928",1773.90920523398
"929",1773.55513895388
"930",1773.1439485173
"931",1773.74735484553
"932",1774.60657204452
"933",1774.29635103154
"934",1773.92116607603
"935",1773.54065743571
"936",1773.37738039598
"937",1774.2000641524
"938",1774.10018242489
"939",1773.71288980395
"940",1773.36649931597
"941",1772.9486342154
"942",1773.6144817327
"943",1774.49656169449
"944",1774.1444302162
"945",1773.77869658764
"946",1773.39576145779
"947",1773.56392326699
"948",1774.39270364195
"949",1774.23597953605
"950",1773.8497181131
"951",1773.49286246636
"952",1773.04976472548
"953",1773.76406663882
"954",1774.65762446463
"955",1774.24890171697
"956",1773.877095927
"957",1773.47702245066
"958",1773.96374467024
"959",1774.79078885763
"960",1774.56628880076
"961",1774.16884193338
"962",1773.78995802839
"963",1773.31069355455
"964",1774.06680263823
"965",1774.61916527099
"966",1774.21133798081
"967",1773.8421464618
"968",1773.43059651365
"969",1773.96841621383
"970",1774.80371760683
"971",1774.53069292916
"972",1774.13989143633
"973",1773.75595877068
"974",1773.2566385222
"975",1774.07323580255
"976",1774.30278007601
"977",1773.90920523398
"978",1773.55513895388
"979",1773.1439485173
"980",1773.74735484553
"981",1774.60657204452
"982",1774.29635103154
"983",1773.92116607603
"984",1773.54065743571
"985",1773.37738039598
"986",1774.2000641524
"987",1774.10018242489
"988",1773.71288980395
"989",1773.36649931597
"990",1772.9486342154
"991",1773.6144817327
"992",1774.49656169449
"993",1774.1444302162
"994",1773.77869658764
"995",1773.39576145779
"996",1773.56392326699
"997",1774.39270364195
"998",1774.23597953605
"999",1773.8497181131
"1000",1773.49286246636
"1001",1773.04976472548
"1002",1773.76406663882
"1003",1774.65762446463
"1004",1774.24890171697
"1005",1773.877095927
"1006",1773.47702245066
"1007",1773.96374467024
"1008",1774.79078885763
"1009",1774.56628880076
"1010",1774.16884193338
"1011",1773.78995802839
"1012",1773.31069355455
"1013",1774.06680263823
"1014",1774.61916527099
"1015",1774.21133798081
"1016",1773.8421464618
"1017",1773.43059651365
"1018",1773.96841621383
"1019",1774.80371760683
"1020",1774.53069292916
"1021",1774.13989143633
"1022",1773.75595877068
"1023",1773.2566385222
"1024",1774.07323580255
"1025",1774.30278007601
"1026",1773.90920523398
"1027",1773.55513895388
"1028",1773.1439485173
"1029",1773.74735484553
"1030",1774.60657204452
"1031",1774.29635103154
"1032",1773.92116607603
"1033",1773.54065743571
"1034",1773.37738039598
"1035",1774.2000641524
"1036",1774.10018242489
"1037",1773.71288980395
"1038",1773.36649931597
"1039",1772.9486342154
"1040",1773.6144817327
"1041",1774.49656169449
"1042",1774.1444302162
"1043",1773.77869658764
"1044",1773.39576145779
"1045",1773.56392326699
"1046",1774.39270364195
"1047",1774.23597953605
"1048",1773.8497181131
"1049",1773.49286246636
"1050",1773.04976472548
"1051",1773.76406663882
"1052",1774.65762446463
"1053",1774.24890171697
"1054",1773.877095927
"1055",1773.47702245066
"1056",1773.96374467024
"1057",1774.79078885763
"1058",1774.56628880076
"1059",1774.16884193338
"1060",1773.78995802839
"1061",1773.31069355455
"1062",1774.06680263823
"1063",1774.61916527099
"1064",1774.21133798081
"1065",1773.8421464618
"1066",1773.43059651365
"1067",1773.96841621383
"1068",1774.80371760683
"1069",1774.53069292916
"1070",1774.13989143633
"1071",1773.75595877068
"1072",1773.2566385222
"1073",1774.07323580255
"1074",1774.30278007601
"1075",1773.90920523398
"1076",1773.55513895388
"1077",1773.1439485173
"1078",1773.74735484553
"1079",1774.60657204452
"1080",1774.29635103154
"1081",1773.92116607603
"1082",1773.54065743571
"1083",1773.37738039598
"1084",1774.2000641524
"1085",1774.10018242489
"1086",1773.71288980395
"1087",1773.36649931597
"1088",1772.9486342154
"1089",1773.6144817327
"1090",1774.49656169449
"1091",1774.1444302162
"1092",1773.77869658764
"1093",1773.39576145779
"1094",1773.56392326699
"1095",1774.39270364195
"1096",1774.23597953605
"1097",1773.8497181131
"1098",1773.49286246636
"1099",1773.04976472548
"1100",1773.76406663882
"1101",1774.65762446463
"1102",1774.24890171697
"1103",1773.877095927
"1104",1773.47702245066
"1105",1773.96374467024
"1106",1774.79078885763
"1107",1774.56628880076
"1108",1774.16884193338
"1109",1773.78995802839
"1110",1773.31069355455
"1111",1774.06680263823
"1112",1774.61916527099
"1113",1774.21133798081
"1114",1773.8421464618
"1115",1773.43059651365
"1116",1773.96841621383
"1117",1774.80371760683
"1118",1774.53069292916
"1119",1774.13989143633
"1120",1773.75595877068
"1121",1773.2566385222
"1122",1774.07323580255
"1123",1774.30278007601
"1124",1773.90920523398
"1125",1773.55513895388
"1126",1773.1439485173
"1127",1773.74735484553
"1128",1774.60657204452
"1129",1774.29635103154
"1130",1773.92116607603
"1131",1773.54065743571
"1132",1773.37738039598
"1133",1774.2000641524
"1134",1774.10018242489
"1135",1773.71288980395
"1136",1773.36649931597
"1137",1772.9486342154
"1138",1773.6144817327
"1139",1774.49656169449
"1140",1774.1444302162
"1141",1773.77869658764
"1142",1773.39576145779
"1143",1773.56392326699
"1144",1774.39270364195
"1145",1774.23597953605
"1146",1773.8497181131
"1147",1773.49286246636
"1148",1773.04976472548
"1149",1773.76406663882
"1150",1774.65762446463
"1151",1774.24890171697
"1152",1773.877095927
"1153",1773.47702245066
"1154",1773.96374467024
"1155",1774.79078885763
"1156",1774.56628880076
"1157",1774.16884193338
"1158",1773.78995802839
"1159",1773.31069355455
"1160",1774.06680263823
"1161",1774.61916527099
"1162",1774.21133798081
"1163",1773.8421464618
"1164",1773.43059651365
"1165",1773.96841621383
"1166",1774.80371760683
"1167",1774.53069292916
"1168",1774.13989143633
"1169",1773.75595877068
"1170",1773.2566385222
"1171",1774.07323580255
"1172",1774.30278007601
"1173",1773.90920523398
"1174",1773.55513895388
"1175",1773.1439485173
"1176",1773.74735484553
"1177",1774.60657204452
"1178",1774.29635103154
"1179",1773.92116607603
"1180",1773.54065743571
"1181",1773.37738039598
"1182",1774.2000641524
"1183",1774.10018242489
"1184",1773.71288980395
"1185",1773.36649931597
"1186",1772.9486342154
"1187",1773.6144817327
"1188",1774.49656169449
"1189",1774.1444302162
"1190",1773.77869658764
"1191",1773.39576145779
"1192",1773.56392326699
"1193",1774.39270364195
"1194",1774.23597953605
"1195",1773.8497181131
"1196",1773.49286246636
"1197",1773.04976472548
"1198",1773.76406663882
"1199",1774.65762446463
"1200",1774.24890171697
"1201",1773.877095927
"1202",1773.47702245066
"1203",1773.96374467024
"1204",1774.79078885763
"1205",1774.56628880076
"1206",1774.16884193338
"1207",1773.78995802839
"1208",1773.31069355455
"1209",1774.06680263823
"1210",1774.61916527099
"1211",1774.21133798081
"1212",1773.8421464618
"1213",1773.43059651365
"1214",1773.96841621383
"1215",1774.80371760683
"1216",1774.53069292916
"1217",1774.13989143633
"1218",1773.75595877068
"1219",1773.2566385222
"1220",1774.07323580255
"1221",1774.30278007601
"1222",1773.90920523398
"1223",1773.55513895388
"1224",1773.1439485173
"1225",1773.74735484553
"1226",1774.60657204452
"1227",1774.29635103154
"1228",1773.92116607603
"1229",1773.54065743571
"1230",1773.37738039598
"1231",1774.2000641524
"1232",1774.10018242489
"1233",1773.71288980395
"1234",1773.36649931597
"1235",1772.9486342154
"1236",1773.6144817327
"1237",1774.49656169449
"1238",1774.1444302162
"1239",1773.77869658764
"1240",1773.39576145779
"1241",1773.56392326699
"1242",1774.39270364195
"1243",1774.23597953605
"1244",1773.8497181131
"1245",1773.49286246636
"1246",1773.04976472548
"1247",1773.76406663882
"1248",1774.65762446463
"1249",1774.24890171697
"1250",1773.877095927
"1251",1773.47702245066
